# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-a" "DataBase/Arabidopsis_thaliana.TAIR10.54.gff3" "-t" "gene" "-g" "ID" "-o" "AtAgo1_RNA-seq_featureCounts.txt" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam" 
Geneid	Chr	Start	End	Strand	Length	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam
gene:AT3G14420	3	4821391	4824178	+	2788	18029	21218	17361	20446	12170	13645	17504	19300
gene:AT3G14430	3	4824158	4824913	-	756	98	142	124	148	198	234	179	87
gene:AT3G14440	3	4831286	4834015	-	2730	83	104	263	453	36	3	85	40
gene:AT3G14450	3	4849539	4851678	+	2140	43	62	46	61	94	96	37	38
gene:AT3G14452	3	4851696	4851812	+	117	1	2	3	3	7	6	0	0
gene:AT3G14460	3	4851990	4856450	-	4461	43	33	35	50	144	78	47	79
gene:AT3G14463	3	4852291	4853198	+	908	0	0	0	0	0	0	0	0
gene:AT3G14467	3	4856537	4856923	+	387	2	3	6	13	6	4	6	5
gene:AT3G14470	3	4857464	4861293	+	3830	111	131	160	185	249	200	105	127
gene:AT3G14480	3	4862153	4862680	+	528	0	0	1	0	0	0	0	0
gene:AT3G14490	3	4863613	4865949	-	2337	0	3	6	4	0	0	0	0
gene:AT3G14510	3	4867144	4868640	-	1497	21	2	6	6	5	10	13	20
gene:AT3G14520	3	4875657	4878338	-	2682	0	0	0	2	0	0	0	1
gene:AT3G14530	3	4879091	4880483	-	1393	50	28	28	16	14	23	19	36
gene:AT3G14540	3	4881320	4884012	-	2693	32	43	30	16	33	58	48	30
gene:AT3G14550	3	4884563	4887487	-	2925	67	54	40	35	23	38	34	80
gene:AT3G14560	3	4889063	4890215	+	1153	103	120	176	158	101	90	124	111
gene:AT3G14570	3	4892410	4902880	+	10471	172	203	331	208	326	220	151	219
gene:AT3G14580	3	4902953	4904229	+	1277	42	61	57	52	82	47	52	24
gene:AT3G14590	3	4904270	4908067	-	3798	166	199	220	176	148	145	142	131
gene:AT3G14595	3	4908731	4910521	+	1791	404	413	389	542	308	345	418	390
gene:AT3G14600	3	4910629	4912289	+	1661	1959	2228	2464	2339	2837	2918	2037	2561
gene:AT3G14610	3	4912324	4914672	+	2349	209	229	192	204	271	274	212	291
gene:AT3G14620	3	4914789	4917176	+	2388	2846	3017	1890	2581	8734	7771	2185	1398
gene:AT3G14630	3	4917327	4919702	+	2376	205	133	60	71	4	7	34	14
gene:AT3G14640	3	4919757	4921948	+	2192	25	27	16	8	6	7	23	12
gene:AT3G14650	3	4922131	4924694	+	2564	1962	2062	2056	2441	2262	2337	1834	1713
gene:AT3G14660	3	4924777	4927607	+	2831	5483	5616	3724	4797	3109	2829	4806	3364
gene:AT3G14670	3	4927682	4929018	+	1337	6	2	4	6	2	0	4	0
gene:AT3G14680	3	4934330	4936644	+	2315	270	339	267	269	288	260	251	275
gene:AT3G14690	3	4937172	4939871	+	2700	2188	2333	1581	1977	2606	2438	1919	1376
gene:AT3G14700	3	4940318	4941398	+	1081	32	19	8	18	57	52	22	16
gene:AT3G14710	3	4941481	4943064	+	1584	5	7	2	0	2	2	0	4
gene:AT3G14720	3	4945601	4949042	+	3442	413	525	664	671	642	564	370	394
gene:AT3G14730	3	4949178	4951346	-	2169	66	56	85	84	68	54	50	82
gene:AT3G14740	3	4952004	4953510	-	1507	61	77	139	114	96	132	53	40
gene:AT3G14750	3	4953547	4955754	-	2208	151	110	97	154	95	142	131	140
gene:AT3G14760	3	4956349	4957306	+	958	16	30	43	55	3	11	21	35
gene:AT3G14770	3	4957334	4959704	-	2371	183	180	187	164	75	78	253	254
gene:AT3G14780	3	4961777	4963569	-	1793	52	38	42	22	73	83	21	53
gene:AT3G14790	3	4964105	4967075	+	2971	565	654	635	602	792	795	548	636
gene:AT3G14810	3	4970944	4974534	-	3591	272	327	396	412	76	119	191	313
gene:AT3G14820	3	4978726	4980241	+	1516	0	2	0	0	0	1	0	0
gene:AT3G14830	3	4982588	4985860	+	3273	487	568	475	571	555	555	444	502
gene:AT3G14840	3	4988008	4994109	+	6102	1586	2207	1560	2129	3385	3004	1868	3209
gene:AT3G14850	3	4995426	4997785	+	2360	45	61	44	70	41	29	24	51
gene:AT3G14860	3	4998304	5001046	-	2743	446	493	553	583	601	576	519	535
gene:AT3G14870	3	5002271	5005877	+	3607	193	306	240	278	398	365	281	361
gene:AT3G14880	3	5006526	5008037	+	1512	6	0	2	10	9	8	2	0
gene:AT3G14890	3	5008676	5013265	+	4590	181	211	324	247	305	263	145	177
gene:AT3G14900	3	5013291	5015342	-	2052	275	345	591	519	180	182	281	325
gene:AT3G14910	3	5015411	5017861	+	2451	96	176	152	139	155	122	105	145
gene:AT3G14920	3	5017941	5020476	+	2536	482	477	471	553	865	718	355	440
gene:AT3G14930	3	5020461	5023146	+	2686	1801	1992	2518	2509	1263	1639	2023	1964
gene:AT3G14940	3	5025184	5029886	+	4703	1932	2649	2361	2070	1528	1309	1784	2701
gene:AT3G14950	3	5029987	5033102	-	3116	0	2	0	5	0	2	0	3
gene:AT3G14960	3	5035841	5038114	-	2274	224	256	241	199	286	313	219	329
gene:AT3G14970	3	5039071	5039733	-	663	2	0	0	0	0	0	0	0
gene:AT3G14980	3	5039812	5045525	-	5714	456	569	687	664	427	437	578	735
gene:AT3G14981	3	5045110	5045328	+	219	0	0	0	0	0	0	0	0
gene:AT3G14990	3	5047376	5049971	+	2596	7174	8564	6313	8092	13001	10648	8768	7125
gene:AT3G15000	3	5050195	5052455	+	2261	2092	2408	2687	2570	2442	2682	1935	2456
gene:AT3G15010	3	5052725	5056017	+	3293	839	971	910	913	893	761	854	1090
gene:AT3G15020	3	5055741	5058249	+	2509	370	414	559	402	653	647	346	343
gene:AT3G15030	3	5061681	5064152	+	2472	688	863	971	936	789	908	824	1068
gene:AT3G15040	3	5064704	5066745	-	2042	236	287	260	325	223	235	279	239
gene:AT3G15050	3	5066879	5068013	-	1135	4	13	11	20	14	6	6	6
gene:AT3G15060	3	5069104	5070540	+	1437	285	332	222	264	220	173	394	402
gene:AT3G15070	3	5070134	5073440	-	3307	340	432	318	428	357	296	419	433
gene:AT3G15080	3	5074216	5076566	+	2351	132	212	186	152	156	173	102	152
gene:AT3G15090	3	5076624	5079159	+	2536	261	309	309	303	405	432	260	210
gene:AT3G15095	3	5081780	5084240	+	2461	1548	1597	1780	1956	772	770	1360	1291
gene:AT3G15110	3	5084278	5085942	-	1665	814	1020	1018	989	642	722	784	899
gene:AT3G15111	3	5085860	5085976	+	117	0	0	0	0	0	0	0	0
gene:AT3G15115	3	5085992	5087496	-	1505	96	142	123	146	51	68	83	100
gene:AT3G15120	3	5088093	5095965	-	7873	601	737	806	740	785	738	711	685
gene:AT3G15130	3	5096402	5099371	-	2970	67	72	74	90	44	32	72	72
gene:AT3G15140	3	5099426	5101880	-	2455	143	121	174	199	187	185	104	117
gene:AT3G15150	3	5101844	5104159	-	2316	68	64	76	57	70	79	49	60
gene:AT3G15160	3	5104367	5108509	+	4143	370	451	429	452	483	516	398	529
gene:AT3G15170	3	5109782	5111608	+	1827	11	13	2	6	37	38	10	15
gene:AT3G15180	3	5111873	5116068	+	4196	249	343	361	358	447	324	242	283
gene:AT3G15190	3	5116021	5117615	+	1595	2775	3286	3515	3646	1837	2239	2958	3140
gene:AT3G15200	3	5117489	5119060	-	1572	30	35	53	62	24	28	47	64
gene:AT3G15210	3	5121303	5122562	+	1260	584	832	685	920	452	421	1237	466
gene:AT3G15220	3	5126590	5132330	-	5741	277	327	334	342	363	298	293	342
gene:AT3G15240	3	5133444	5136032	+	2589	135	115	133	129	139	138	127	156
gene:AT3G15250	3	5136262	5137195	-	934	10	22	22	7	8	4	14	18
gene:AT3G15251	3	5137205	5137318	+	114	0	0	0	4	0	0	0	0
gene:AT3G15260	3	5138684	5142873	+	4190	378	380	438	524	677	722	413	531
gene:AT3G15270	3	5140365	5142323	-	1959	0	0	0	0	0	0	0	0
gene:AT3G15280	3	5143965	5144750	-	786	6	8	8	2	1	2	6	4
gene:AT3G15290	3	5144938	5146860	+	1923	343	325	291	366	411	413	357	467
gene:AT3G15300	3	5147244	5148340	-	1097	67	124	90	82	180	230	72	126
gene:AT3G15340	3	5159698	5162945	-	3248	14	46	49	37	194	146	23	32
gene:AT3G15350	3	5166175	5169229	+	3055	197	257	336	380	568	543	246	274
gene:AT3G15354	3	5169095	5173105	-	4011	585	760	928	770	671	708	451	552
gene:AT3G15359	3	5173496	5173805	+	310	0	0	0	0	0	0	0	0
gene:AT3G15356	3	5174402	5175523	-	1122	641	1024	342	536	1698	1576	1144	716
gene:AT3G15351	3	5175948	5177721	+	1774	119	154	127	141	103	93	153	124
gene:AT3G15358	3	5177811	5178966	+	1156	81	101	89	113	50	20	108	52
gene:AT3G15352	3	5179358	5180665	+	1308	89	112	122	148	251	173	131	110
gene:AT3G15353	3	5180642	5181586	-	945	9862	9905	10497	12217	4674	4991	10553	9809
gene:AT3G15355	3	5183641	5186929	+	3289	293	379	287	349	595	524	295	380
gene:AT3G15357	3	5187082	5187789	+	708	65	58	78	62	59	90	56	56
gene:AT3G15360	3	5188241	5189836	+	1596	4478	4969	4991	5852	3646	4825	4740	4894
gene:AT3G15370	3	5190554	5192197	+	1644	0	2	0	1	15	9	0	0
gene:AT3G15380	3	5193203	5196591	+	3389	410	560	539	623	601	566	531	606
gene:AT3G15390	3	5196522	5200394	-	3873	84	91	141	110	220	207	65	100
gene:AT3G15395	3	5200639	5201514	+	876	123	112	136	165	176	219	144	181
gene:AT3G15400	3	5201622	5203197	+	1576	53	83	80	84	35	21	30	66
gene:AT3G15410	3	5203205	5207574	+	4370	519	579	588	628	680	722	497	673
gene:AT3G15420	3	5207575	5208509	-	935	40	35	40	43	46	56	34	33
gene:AT3G15430	3	5208559	5211779	+	3221	537	551	473	540	729	728	551	641
gene:AT3G15440	3	5211795	5212506	-	712	23	28	10	8	2	6	22	14
gene:AT3G15450	3	5212984	5214124	+	1141	26097	27251	10191	19381	4197	3088	35513	25946
gene:AT3G15460	3	5214084	5216261	-	2178	114	136	162	90	132	181	56	139
gene:AT3G15470	3	5216262	5220274	-	4013	395	549	690	676	617	549	519	606
gene:AT3G15480	3	5226161	5227935	-	1775	545	569	535	786	472	468	705	756
gene:AT3G15490	3	5229124	5230646	+	1523	0	0	0	0	0	0	0	0
gene:AT3G15500	3	5234457	5236196	+	1740	886	1083	173	476	154	49	836	149
gene:AT3G15510	3	5243432	5245510	+	2079	134	216	193	200	318	247	239	243
gene:AT3G15518	3	5249112	5249754	+	643	17	25	15	18	221	176	11	4
gene:AT3G15520	3	5249599	5252792	-	3194	650	882	867	1028	263	475	728	722
gene:AT3G15530	3	5252699	5254562	-	1864	618	681	799	946	751	600	509	458
gene:AT3G15534	3	5258715	5259354	+	640	0	0	5	0	32	20	0	0
gene:AT3G15540	3	5264001	5265695	+	1695	62	56	74	64	18	27	64	114
gene:AT3G15548	3	5267063	5267164	+	102	0	0	0	0	0	0	0	0
gene:AT3G15550	3	5267204	5270118	+	2915	179	191	236	241	179	165	149	228
gene:AT3G15570	3	5269849	5271984	-	2136	717	698	762	809	177	283	654	559
gene:AT3G15580	3	5273526	5275095	-	1570	281	339	199	237	363	350	310	284
gene:AT3G15578	3	5273691	5273873	+	183	0	0	0	0	0	0	0	0
gene:AT3G15590	3	5275387	5278019	-	2633	616	756	959	855	929	922	685	850
gene:AT3G15605	3	5287323	5290971	+	3649	5	12	0	0	2	0	4	0
gene:AT3G15604	3	5287380	5287544	-	165	0	0	0	0	0	0	0	0
gene:AT3G15610	3	5290847	5293241	-	2395	557	635	602	609	777	734	502	655
gene:AT3G15620	3	5293256	5296811	-	3556	265	283	136	233	175	213	263	279
gene:AT3G15630	3	5296841	5297851	-	1011	2933	2889	1362	1993	1556	1286	3428	2123
gene:AT3G15635	3	5297396	5297786	+	391	0	0	0	0	0	0	0	0
gene:AT3G15640	3	5298991	5301745	+	2755	558	704	695	649	1194	1145	648	643
gene:AT3G15650	3	5305549	5307979	+	2431	21	47	30	13	99	52	7	25
gene:AT3G15660	3	5307694	5309624	-	1931	542	747	610	601	926	966	570	697
gene:AT3G15670	3	5309886	5310988	-	1103	2	2	50	20	36	10	4	10
gene:AT3G15680	3	5314817	5316617	+	1801	108	126	193	144	151	149	131	139
gene:AT3G15690	3	5316916	5320121	+	3206	728	852	814	932	654	775	818	900
gene:AT3G15700	3	5320644	5322432	-	1789	10	9	21	10	6	0	8	4
gene:AT3G15710	3	5323262	5324966	-	1705	317	426	343	397	685	670	265	377
gene:AT3G15720	3	5325127	5327672	-	2546	29	55	81	80	235	183	28	19
gene:AT3G15730	3	5330194	5333745	+	3552	7708	8527	8338	9146	14367	12621	8523	9189
gene:AT3G15740	3	5333769	5334553	-	785	4	11	7	15	0	4	4	14
gene:AT3G15750	3	5334844	5336485	+	1642	45	41	37	53	46	44	36	45
gene:AT3G15760	3	5337475	5338562	+	1088	67	97	151	210	148	128	73	57
gene:AT3G15770	3	5339992	5341339	+	1348	218	229	184	318	304	229	233	171
gene:AT3G15780	3	5341356	5342557	+	1202	212	205	170	174	65	93	177	145
gene:AT3G15790	3	5342712	5344715	+	2004	383	494	524	565	520	518	335	432
gene:AT3G15800	3	5344989	5347147	+	2159	44	37	31	30	39	27	32	41
gene:AT3G15810	3	5347762	5349321	-	1560	580	658	623	702	889	904	585	661
gene:AT3G15820	3	5350814	5353752	+	2939	383	426	345	470	580	692	388	534
gene:AT3G15830	3	5354874	5356426	+	1553	4	6	2	8	0	6	6	4
gene:AT3G15840	3	5356587	5358596	-	2010	4444	5563	4632	5692	4571	5412	4119	4132
gene:AT3G15850	3	5358601	5361185	+	2585	1718	2129	1908	2272	1379	1702	2141	2571
gene:AT3G15860	3	5361207	5361719	-	513	0	0	0	0	0	0	0	2
gene:AT3G15870	3	5362888	5364544	+	1657	13	8	0	0	0	0	2	0
gene:AT3G15880	3	5364081	5372293	-	8213	1257	1471	1574	1599	1545	1527	1381	1312
gene:AT3G15890	3	5374248	5376275	+	2028	89	111	119	174	143	94	94	99
gene:AT3G15900	3	5376251	5377179	-	929	375	318	312	375	192	230	299	285
gene:AT3G15909	3	5381603	5381740	+	138	0	0	0	0	0	0	0	0
gene:AT3G15910	3	5382061	5383069	+	1009	0	0	4	0	0	0	0	0
gene:AT3G15920	3	5383595	5390219	-	6625	450	500	478	511	732	706	408	569
gene:AT3G15930	3	5387444	5389690	+	2247	0	0	0	0	0	0	0	0
gene:AT3G15940	3	5393451	5396994	-	3544	423	540	605	556	1003	954	429	720
gene:AT3G15950	3	5397541	5402653	-	5113	3421	4548	4016	3564	3763	3386	3021	4329
gene:AT3G15960	3	5403970	5406461	-	2492	0	0	0	0	2	2	2	0
gene:AT3G15970	3	5408792	5411153	-	2362	437	476	496	606	566	576	491	525
gene:AT3G15980	3	5411278	5418632	-	7355	938	1179	1294	1287	2307	2045	1108	1348
gene:AT3G15990	3	5426987	5430897	+	3911	58	62	147	92	427	240	48	81
gene:AT3G16000	3	5430758	5433851	-	3094	1454	1752	2439	2318	1811	1891	1214	1701
gene:AT3G16010	3	5433526	5436828	+	3303	164	146	139	124	90	116	129	162
gene:AT3G16020	3	5437962	5439461	+	1500	8	8	16	7	2	8	8	22
gene:AT3G16030	3	5439311	5442997	+	3687	162	187	148	212	703	563	165	237
gene:AT3G16040	3	5443081	5443952	+	872	2	1	0	0	0	2	2	0
gene:AT3G16050	3	5443950	5445329	-	1380	227	259	175	132	357	353	205	149
gene:AT3G16060	3	5447272	5451562	+	4291	823	871	1041	967	1373	1372	929	1082
gene:AT3G16070	3	5451533	5452363	-	831	18	10	6	8	44	20	10	7
gene:AT3G16080	3	5454762	5455942	+	1181	1058	1192	1442	1250	1445	1505	1098	1189
gene:AT3G16090	3	5456093	5459006	+	2914	255	252	249	263	297	328	253	331
gene:AT3G16100	3	5459162	5460816	+	1655	271	288	330	281	255	262	225	235
gene:AT3G16110	3	5460793	5463899	-	3107	400	459	423	413	505	507	310	395
gene:AT3G16117	3	5464543	5464710	+	168	0	0	0	0	0	0	0	0
gene:AT3G16120	3	5464728	5465585	+	858	20	14	13	11	0	0	12	8
gene:AT3G16130	3	5466246	5468774	+	2529	0	0	0	0	0	0	0	0
gene:AT3G16140	3	5467987	5469594	-	1608	3663	4322	4281	5351	2310	2962	3760	3728
gene:AT3G16150	3	5471735	5473360	+	1626	32	14	30	14	52	56	23	23
gene:AT3G16160	3	5473366	5475347	-	1982	0	0	11	6	1	4	2	6
gene:AT3G16170	3	5475855	5480349	+	4495	199	230	207	290	393	362	238	230
gene:AT3G16175	3	5480416	5481379	+	964	12	17	11	14	8	15	8	17
gene:AT3G16180	3	5481325	5485187	-	3863	302	323	391	432	475	394	301	376
gene:AT3G16190	3	5489701	5491332	-	1632	478	578	546	576	918	967	525	491
gene:AT3G16200	3	5491398	5493681	-	2284	284	316	281	321	348	315	233	281
gene:AT3G16210	3	5494480	5495725	-	1246	2	4	4	8	2	8	0	8
gene:AT3G16220	3	5497481	5499474	+	1994	336	426	419	465	333	389	408	413
gene:AT3G16230	3	5500054	5503573	+	3520	330	383	419	469	686	752	294	432
gene:AT3G16240	3	5505360	5507050	+	1691	5529	6798	3706	4998	935	1113	9196	14208
gene:AT3G16250	3	5506931	5508414	-	1484	1081	1341	1352	1673	703	1043	1018	1253
gene:AT3G16260	3	5509344	5513245	+	3902	432	656	656	696	552	495	429	574
gene:AT3G16270	3	5513267	5517606	+	4340	826	1090	964	1063	1289	1269	1002	1114
gene:AT3G16280	3	5518211	5519271	+	1061	20	40	41	58	39	52	22	39
gene:AT3G16290	3	5520880	5525150	-	4271	1163	1139	1741	1491	1660	1729	1046	1286
gene:AT3G16300	3	5525322	5526212	-	891	8	2	6	4	12	13	5	10
gene:AT3G16310	3	5526249	5528602	-	2354	398	552	610	515	766	690	409	630
gene:AT3G16320	3	5529313	5534734	+	5422	41	38	50	37	50	52	35	45
gene:AT3G16330	3	5535124	5536237	+	1114	12	4	16	18	177	102	16	18
gene:AT3G16340	3	5539385	5546487	+	7103	575	728	877	749	1442	1185	569	716
gene:AT3G16350	3	5547492	5549862	+	2371	158	189	211	174	261	256	119	150
gene:AT3G16360	3	5554197	5555789	+	1593	96	103	68	54	0	0	49	64
gene:AT3G16370	3	5556710	5558982	+	2273	3012	3564	3211	3999	738	979	3190	3852
gene:AT3G16380	3	5558445	5561126	-	2682	4	16	3	7	26	14	10	11
gene:AT3G16390	3	5562400	5564574	+	2175	31	26	18	21	17	22	16	36
gene:AT3G16400	3	5566083	5568545	+	2463	5945	7025	5974	6554	4610	4545	5006	6810
gene:AT3G16410	3	5571903	5574758	+	2856	1259	1361	1356	1269	1096	1149	1013	1409
gene:AT3G16420	3	5579290	5581032	+	1743	6398	8398	6874	6435	8028	8402	5762	8394
gene:AT3G16430	3	5581568	5583258	+	1691	648	881	724	617	548	616	618	938
gene:AT3G16432	3	5583943	5584128	+	186	0	0	0	0	0	0	0	0
gene:AT3G16440	3	5585872	5587798	+	1927	163	188	127	135	70	98	123	234
gene:AT3G16450	3	5588292	5590085	+	1794	3092	3909	2468	2420	2344	2271	2076	3005
gene:AT3G16460	3	5592491	5595912	+	3422	6137	8227	5738	5338	5238	4973	5255	7543
gene:AT3G16470	3	5595282	5599224	-	3943	2391	2548	2560	2717	2527	2163	2144	3051
gene:AT3G16480	3	5599710	5603027	+	3318	566	628	633	643	819	947	575	642
gene:AT3G16490	3	5603848	5605765	-	1918	31	34	40	28	45	38	16	25
gene:AT3G16500	3	5612203	5614803	-	2601	584	617	608	666	1388	1139	548	739
gene:AT3G16510	3	5616801	5618322	-	1522	118	134	128	246	153	154	133	86
gene:AT3G16520	3	5618408	5620969	-	2562	1757	1851	1708	2111	3056	3301	2009	1506
gene:AT3G16525	3	5621885	5625108	+	3224	0	0	0	0	0	0	0	0
gene:AT3G16530	3	5624326	5625519	-	1194	106	201	210	237	865	751	253	197
gene:AT3G16540	3	5626290	5628857	-	2568	0	0	6	6	2	0	0	6
gene:AT3G16550	3	5629920	5632441	-	2522	0	0	0	0	0	0	0	0
gene:AT3G16555	3	5633426	5634542	+	1117	0	0	0	0	2	0	8	0
gene:AT3G16560	3	5635593	5638798	-	3206	427	597	569	632	782	1025	459	494
gene:AT3G16565	3	5639704	5642774	-	3071	130	142	129	172	473	497	146	219
gene:AT3G16570	3	5644593	5646557	+	1965	717	852	619	795	619	719	984	1343
gene:AT3G16580	3	5647376	5648746	-	1371	0	0	0	0	0	0	0	0
gene:AT3G16590	3	5649932	5651056	-	1125	0	0	0	0	0	0	0	0
gene:AT3G16600	3	5652839	5655670	-	2832	0	2	0	0	2	0	4	2
gene:AT3G16610	3	5656215	5658335	-	2121	22	43	28	14	42	42	28	38
gene:AT3G16620	3	5658317	5662066	-	3750	267	346	338	233	345	333	320	339
gene:AT3G16630	3	5662375	5667951	-	5577	1024	1317	1424	1466	1727	1598	1153	1536
gene:AT3G16640	3	5669317	5670842	-	1526	22315	23683	20631	22908	24957	26675	26157	27653
gene:AT3G16650	3	5671018	5675438	+	4421	43	62	46	52	68	48	35	37
gene:AT3G16660	3	5676749	5678099	+	1351	347	388	348	346	1630	1591	520	312
gene:AT3G16670	3	5681380	5682362	+	983	35	32	123	124	408	274	59	61
gene:AT3G16680	3	5683336	5684278	+	943	0	0	0	0	0	0	0	0
gene:AT3G16690	3	5684317	5686544	-	2228	189	242	90	158	35	45	158	141
gene:AT3G16700	3	5687696	5689796	+	2101	64	38	94	67	126	115	62	105
gene:AT3G16710	3	5689861	5691543	+	1683	67	53	61	55	63	60	72	83
gene:AT3G16712	3	5691801	5692016	-	216	7	9	16	18	10	6	13	16
gene:AT3G16720	3	5692607	5694181	+	1575	766	847	670	831	773	723	319	318
gene:AT3G16730	3	5695321	5699167	-	3847	93	170	198	187	189	133	95	111
gene:AT3G16740	3	5699310	5700991	+	1682	478	564	380	550	417	424	485	476
gene:AT3G16750	3	5700998	5702598	-	1601	101	142	160	149	64	47	98	143
gene:AT3G16760	3	5702929	5705494	+	2566	513	614	551	561	895	900	576	598
gene:AT3G16770	3	5705541	5707084	+	1544	1310	1354	788	976	4363	3933	1294	1189
gene:AT3G16780	3	5708826	5710579	+	1754	738	912	1166	994	1276	1349	801	1028
gene:AT3G16785	3	5710889	5719192	+	8304	460	686	629	678	1015	843	532	678
gene:AT3G16800	3	5720941	5723185	+	2245	120	157	190	258	37	29	89	90
gene:AT3G16810	3	5723222	5727664	-	4443	437	475	562	538	411	475	335	442
gene:AT3G16820	3	5728016	5729174	-	1159	0	0	2	0	0	0	0	0
gene:AT3G16830	3	5731519	5737854	+	6336	1259	1447	1300	1386	1482	1167	1370	1562
gene:AT3G16840	3	5737886	5743335	-	5450	699	783	804	806	924	903	604	780
gene:AT3G16850	3	5748497	5751301	+	2805	694	871	727	1032	620	737	836	1222
gene:AT3G16857	3	5755714	5759443	+	3730	1313	1329	1055	1134	1111	1154	1460	1615
gene:AT3G16860	3	5759375	5762264	-	2890	208	229	219	289	162	101	170	123
gene:AT3G16870	3	5763497	5764760	-	1264	140	164	215	181	179	161	105	142
gene:AT3G16880	3	5766733	5767830	+	1098	0	0	0	0	2	0	0	0
gene:AT3G16890	3	5767977	5770488	-	2512	84	88	91	78	118	77	102	93
gene:AT3G16895	3	5770868	5771544	-	677	0	0	0	0	0	0	0	0
gene:AT3G16900	3	5772080	5773071	+	992	5	2	6	3	3	2	0	1
gene:AT3G16910	3	5772743	5775841	-	3099	1422	1665	1388	1668	1665	1571	1124	1356
gene:AT3G16920	3	5776264	5778052	-	1789	146	166	211	238	75	102	128	135
gene:AT3G16930	3	5778876	5779363	+	488	0	0	2	0	0	0	0	0
gene:AT3G16940	3	5781418	5786310	+	4893	788	1010	1018	1126	1274	1152	695	873
gene:AT3G16950	3	5786298	5790536	-	4239	776	748	830	908	635	670	792	822
gene:AT3G16960	3	5791812	5792264	-	453	0	0	0	0	0	0	0	0
gene:AT3G16970	3	5793668	5794090	-	423	0	0	0	0	0	0	0	0
gene:AT3G16980	3	5794392	5795827	+	1436	3	1	5	14	5	3	1	1
gene:AT3G16990	3	5795123	5796893	-	1771	59	111	102	113	369	306	85	145
gene:AT3G17000	3	5796930	5799747	+	2818	520	589	524	664	870	814	517	566
gene:AT3G17010	3	5800272	5802468	+	2197	0	2	4	2	0	0	0	4
gene:AT3G17020	3	5802493	5804282	-	1790	2300	2607	2387	2913	3661	3271	2492	2668
gene:AT3G17030	3	5804291	5808578	-	4288	93	103	127	101	103	75	59	103
gene:AT3G17040	3	5808666	5812780	-	4115	583	719	679	750	447	448	442	585
gene:AT3G17060	3	5816672	5818498	-	1827	0	4	0	0	2	10	0	0
gene:AT3G17070	3	5820832	5823353	+	2522	98	144	114	164	115	132	104	121
gene:AT3G17080	3	5825289	5825867	+	579	0	2	0	2	2	1	0	0
gene:AT3G17090	3	5826586	5829900	+	3315	892	1019	999	1076	1111	970	1012	1206
gene:AT3G17100	3	5831136	5832733	+	1598	941	950	840	1144	642	627	1045	1193
gene:AT3G17120	3	5841046	5843624	+	2579	244	320	260	281	213	257	172	211
gene:AT3G17130	3	5844277	5845220	-	944	19	12	22	19	18	26	8	10
gene:AT3G17140	3	5846002	5846589	-	588	0	0	0	0	0	0	0	0
gene:AT3G17150	3	5847258	5848195	+	938	0	0	0	0	0	2	0	0
gene:AT3G17152	3	5848787	5849660	+	874	0	0	0	0	2	0	0	0
gene:AT3G17155	3	5850744	5851397	+	654	0	0	0	0	0	0	0	0
gene:AT3G17160	3	5852049	5853080	+	1032	457	485	661	597	516	495	462	574
gene:AT3G17170	3	5853059	5854906	-	1848	817	979	1338	1323	675	815	751	797
gene:AT3G17180	3	5855632	5859189	-	3558	2	2	0	4	4	7	1	2
gene:AT3G17190	3	5867392	5868181	+	790	0	0	0	0	3	3	0	0
gene:AT3G17205	3	5873051	5881655	+	8605	785	1149	922	893	1358	1219	857	950
gene:AT3G17210	3	5881919	5883200	+	1282	836	941	973	1041	1134	1312	971	1038
gene:AT3G17220	3	5883328	5884191	-	864	14	4	6	9	11	3	2	7
gene:AT3G17225	3	5884293	5885140	-	848	18	8	10	21	22	22	3	19
