# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-a" "DataBase/Arabidopsis_thaliana.TAIR10.54.gff3" "-t" "ncRNA_gene" "-g" "ID" "-o" "AtAgo1_RNA-seq_featureCounts_ncRNA_gene.txt" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam" 
Geneid	Chr	Start	End	Strand	Length	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam
gene:AT3G05655	3	11035510	11035723	-	214	3	3	10	3	5	1	5	0
gene:AT3G05665	3	11064608	11064828	-	221	0	0	0	0	0	0	0	0
gene:AT3G29095	3	11075578	11075649	+	72	0	0	0	0	0	0	0	0
gene:AT3G05695	3	11087994	11088335	+	342	0	0	0	0	0	0	0	0
gene:AT3G05705	3	11107628	11107832	+	205	0	0	0	0	0	0	0	0
gene:AT3G05715	3	11154243	11154343	+	101	0	5	5	5	4	9	3	4
gene:AT3G05735	3	11368423	11369053	+	631	0	0	0	0	1	0	0	0
gene:AT3G05745	3	11388892	11389208	-	317	0	0	0	0	0	0	0	0
gene:AT3G05765	3	11392085	11392495	+	411	0	0	0	0	0	0	0	0
gene:AT3G05785	3	11413616	11414109	+	494	0	0	0	0	0	0	0	0
gene:AT3G05795	3	11414933	11415215	-	283	0	0	0	0	0	0	0	0
gene:AT3G05805	3	11438808	11439051	+	244	0	0	0	0	0	0	0	0
gene:AT3G05815	3	11450096	11450334	-	239	0	0	0	0	0	0	0	0
gene:AT3G05825	3	11450871	11451168	-	298	0	0	0	0	0	0	0	0
gene:AT3G05845	3	11470491	11470833	+	343	10	0	2	4	2	6	0	0
gene:AT3G05855	3	11471207	11471540	+	334	0	0	0	0	0	0	2	0
gene:AT3G05885	3	11480458	11481114	+	657	0	0	0	0	0	0	0	0
gene:AT3G05895	3	11483804	11484558	-	755	0	2	0	0	0	0	0	0
gene:AT3G05915	3	11486819	11487023	+	205	0	0	0	0	0	0	0	0
gene:AT3G05925	3	11487212	11487529	-	318	0	0	0	0	0	0	0	0
gene:AT3G29644	3	11498879	11501424	-	2546	76	122	111	101	76	82	88	111
gene:AT3G05945	3	11510090	11510510	-	421	164	226	37	32	171	217	233	269
gene:AT3G05955	3	11586005	11586548	-	544	0	1	0	0	2	5	3	1
gene:AT3G05965	3	11731603	11731912	+	310	0	0	0	0	0	0	0	0
gene:AT3G05985	3	11747715	11747831	-	117	0	0	0	0	0	0	0	0
gene:AT3G05995	3	11756985	11757424	+	440	3	0	0	3	0	3	0	5
gene:AT3G06015	3	11774736	11775003	+	268	0	0	0	0	0	0	0	0
gene:AT3G06025	3	11897701	11898094	-	394	0	0	0	0	0	0	4	2
gene:AT3G06045	3	11924935	11925250	-	316	0	1	2	0	0	0	2	2
gene:AT3G30345	3	11959167	11959239	+	73	0	0	0	0	0	0	0	0
gene:AT3G06055	3	12242269	12242475	-	207	0	0	0	0	0	0	0	0
gene:AT3G06065	3	12332271	12332814	+	544	0	0	0	0	0	0	0	0
gene:AT3G06075	3	12370753	12371052	+	300	0	0	0	0	0	0	0	0
gene:AT3G06095	3	12458778	12459124	-	347	3	0	1	2	0	4	0	1
gene:AT3G06115	3	12560682	12561487	+	806	0	0	0	0	0	0	0	0
gene:AT3G06135	3	12573048	12573307	-	260	0	0	0	0	1	0	0	0
gene:AT3G06155	3	12574173	12574415	-	243	0	0	0	0	0	0	0	0
gene:AT3G06165	3	12632451	12632682	+	232	0	0	0	0	0	0	0	0
gene:AT3G06185	3	12642864	12643135	+	272	0	0	0	2	0	0	0	0
gene:AT3G06205	3	12881047	12881493	-	447	0	0	0	0	0	0	0	0
gene:AT3G06215	3	12904265	12904617	-	353	0	0	0	0	0	0	0	0
gene:AT3G06225	3	12969203	12969508	-	306	0	0	0	0	0	0	0	0
gene:AT3G06235	3	12969234	12969684	+	451	0	0	0	0	0	0	0	0
gene:AT3G06245	3	12970808	12971017	+	210	0	1	1	0	0	0	0	0
gene:AT3G06255	3	13043532	13043809	+	278	0	0	0	0	0	0	0	0
gene:AT3G06265	3	13068638	13069046	+	409	0	0	0	0	0	0	0	0
gene:AT3G06275	3	13068779	13069046	-	268	0	0	0	0	0	0	0	0
gene:AT3G06285	3	13313727	13313982	-	256	0	1	0	0	0	0	0	0
gene:AT3G06295	3	13482488	13482753	+	266	0	0	0	0	0	0	0	0
gene:AT3G06315	3	13898251	13898637	-	387	0	0	0	0	0	0	0	0
gene:AT3G41761	3	14195917	14196078	+	162	64	78	102	60	62	90	120	75
gene:AT3G06325	3	14196558	14196865	+	308	18	8	23	21	35	18	14	12
gene:AT3G06345	3	14196774	14197147	+	374	114	98	123	126	110	46	132	103
gene:AT3G41768	3	14197677	14199484	+	1808	108143	29055	75187	102685	128718	134377	109574	105925
gene:AT3G06355	3	14199575	14200076	+	502	912	749	926	832	832	681	1031	1061
gene:AT3G41979	3	14199753	14199916	+	164	0	0	0	0	0	0	0	0
gene:AT3G06375	3	14329592	14329842	+	251	0	0	0	0	0	0	0	0
gene:AT3G06385	3	14539507	14539777	+	271	0	0	0	0	0	0	0	0
gene:AT3G06395	3	14656219	14656528	-	310	0	0	1	1	0	0	0	0
gene:AT3G06405	3	14670455	14670951	-	497	0	0	0	0	0	0	0	0
gene:AT3G06415	3	14670574	14670951	+	378	0	0	0	0	0	0	0	0
gene:AT3G06425	3	14723982	14724237	-	256	6	8	8	7	9	12	6	9
gene:AT3G06445	3	14742421	14742804	+	384	0	0	1	5	0	2	0	0
gene:AT3G06465	3	14791174	14791781	+	608	0	0	0	2	0	0	0	0
gene:AT3G06475	3	14891548	14891986	+	439	0	0	0	0	0	0	0	0
gene:AT3G06485	3	14953437	14953779	-	343	0	0	0	0	0	0	0	0
gene:AT3G06495	3	15078987	15079636	+	650	4	2	0	2	11	1	2	4
gene:AT3G06515	3	15080305	15080687	-	383	0	0	0	0	0	0	0	0
gene:AT3G06525	3	15080447	15080656	+	210	0	0	0	0	0	0	0	0
gene:AT3G06535	3	15170198	15170555	+	358	0	0	0	0	0	0	0	0
gene:AT3G06555	3	15170449	15170666	-	218	0	0	0	0	0	0	0	0
gene:AT3G06565	3	15228062	15228682	+	621	0	0	0	0	0	0	0	0
gene:AT3G06575	3	15232194	15232689	+	496	0	0	0	0	1	3	2	0
gene:AT3G06585	3	15291751	15292340	-	590	0	0	0	0	0	0	0	0
gene:AT3G06595	3	15336705	15337170	-	466	0	0	0	0	0	0	0	0
gene:AT3G06605	3	15338216	15338655	-	440	0	0	0	0	0	0	0	0
gene:AT3G06615	3	15357217	15357805	+	589	0	0	1	0	0	0	0	0
gene:AT3G06625	3	15366310	15366768	+	459	0	0	0	0	0	0	0	0
gene:AT3G06635	3	15410702	15411245	+	544	0	0	0	0	0	0	0	0
gene:AT3G06645	3	15570847	15571126	-	280	0	0	0	0	1	0	0	0
gene:AT3G06655	3	15612537	15612836	-	300	0	0	0	0	0	0	0	0
gene:AT3G06675	3	15680338	15680823	+	486	0	0	0	0	0	3	0	0
gene:AT3G06685	3	15701084	15701493	-	410	2	0	1	0	0	0	0	0
gene:AT3G06695	3	15750222	15750588	+	367	0	0	0	0	0	0	0	0
gene:AT3G06715	3	15829492	15829741	+	250	0	0	0	0	0	0	0	0
gene:AT3G06725	3	15837740	15837951	+	212	0	0	0	0	0	0	0	0
gene:AT3G06735	3	15846761	15847073	+	313	0	0	0	0	0	0	0	0
gene:AT3G06745	3	15871926	15872128	-	203	0	0	0	1	0	0	0	0
gene:AT3G06755	3	15971855	15972088	-	234	4	2	6	10	14	22	12	10
gene:AT3G06765	3	15980269	15980549	-	281	0	0	0	0	0	1	0	0
gene:AT3G06775	3	16020999	16021348	-	350	0	0	0	0	0	0	0	0
gene:AT3G06785	3	16029165	16029586	+	422	0	0	0	0	0	0	0	0
gene:AT3G06795	3	16038263	16038510	-	248	0	0	0	0	0	0	0	0
gene:AT3G06805	3	16050125	16050369	-	245	0	2	1	0	0	0	2	1
gene:AT3G06815	3	16057005	16057287	-	283	4	1	2	1	1	1	2	0
gene:AT3G06835	3	16071671	16072151	-	481	0	0	0	0	0	0	0	0
gene:AT3G44444	3	16072449	16072637	-	189	0	0	0	0	0	0	0	0
gene:AT3G06845	3	16123414	16123623	-	210	0	0	0	0	0	0	0	0
gene:AT3G06855	3	16128294	16128724	-	431	0	0	0	0	0	0	0	0
gene:AT3G06905	3	16304774	16305048	+	275	0	0	0	0	0	0	0	0
gene:AT3G06915	3	16306491	16306730	+	240	0	0	0	0	0	0	0	0
gene:AT3G06925	3	16309357	16309708	-	352	0	0	1	1	0	0	0	0
gene:AT3G44765	3	16311975	16314027	+	2053	0	3	10	2	5	0	2	4
gene:AT3G44798	3	16342295	16343014	+	720	179	194	152	190	147	166	201	223
gene:AT3G06935	3	16360122	16360406	+	285	0	0	0	0	0	0	0	0
gene:AT3G44955	3	16427041	16427112	-	72	0	0	0	0	0	0	0	0
gene:AT3G06955	3	16498192	16498394	-	203	0	0	0	0	6	1	20	3
gene:AT3G06975	3	16518067	16518459	+	393	0	0	0	0	0	0	0	0
gene:AT3G07045	3	16523877	16524348	-	472	6	2	6	4	10	6	0	2
gene:AT3G07065	3	16538489	16538625	-	137	0	0	0	0	0	0	0	0
gene:AT3G07075	3	16555196	16555441	-	246	0	0	0	0	0	0	0	0
gene:AT3G07085	3	16583324	16583530	-	207	0	0	0	0	0	0	0	0
gene:AT3G07095	3	16589414	16589526	-	113	0	0	0	0	0	0	0	0
gene:AT3G07105	3	16620244	16620537	-	294	17	10	14	9	51	25	25	17
gene:AT3G07125	3	16659990	16660253	+	264	4	8	7	2	4	6	9	4
gene:AT3G07135	3	16675081	16675465	-	385	0	0	0	0	0	0	0	0
gene:AT3G07155	3	16715531	16715831	-	301	0	0	0	0	1	0	2	0
gene:AT3G07165	3	16724175	16724668	+	494	0	0	0	0	0	0	0	0
gene:AT3G07175	3	16732765	16733069	-	305	1	7	9	6	5	6	3	3
gene:AT3G07205	3	16734296	16735364	+	1069	38	41	36	50	58	52	34	43
gene:AT3G45638	3	16755215	16756290	-	1076	12	28	34	36	2	0	22	26
gene:AT3G07225	3	16766544	16766761	+	218	0	0	0	0	0	0	0	0
gene:AT3G07235	3	16766738	16767123	-	386	0	0	0	0	0	0	0	0
gene:AT3G07245	3	16781952	16782201	-	250	0	0	0	0	0	0	0	0
gene:AT3G07265	3	16792803	16792888	+	86	50	37	55	46	30	43	31	51
gene:AT3G07275	3	16828645	16828883	-	239	0	0	0	0	0	0	0	0
gene:AT3G07295	3	16862372	16862684	+	313	0	0	0	0	0	0	0	0
gene:AT3G07305	3	16868259	16868467	-	209	0	2	0	2	2	1	1	9
gene:AT3G45935	3	16885891	16885964	+	74	0	0	0	0	0	0	0	0
gene:AT3G45955	3	16891639	16891712	+	74	0	0	0	0	0	0	0	0
gene:AT3G45965	3	16894163	16894236	+	74	0	0	0	0	0	0	0	0
gene:AT3G07315	3	16897762	16898010	+	249	781	910	907	1254	667	753	824	943
gene:AT3G07325	3	16944774	16945082	+	309	0	0	0	0	3	0	0	0
gene:AT3G07335	3	16971360	16971633	-	274	0	0	0	0	0	0	0	0
gene:AT3G07345	3	16972690	16972996	-	307	0	0	0	0	0	0	1	0
gene:AT3G07355	3	16979325	16979548	-	224	8	11	16	11	16	12	7	8
gene:AT3G07365	3	16984335	16984787	+	453	18	23	1	2	9	8	56	4
gene:AT3G07375	3	17015160	17015628	-	469	231	205	227	253	255	205	235	214
gene:AT3G07385	3	17016006	17017628	+	1623	2	2	6	8	8	6	2	2
gene:AT3G07395	3	17019046	17019257	+	212	0	0	2	0	1	0	0	0
gene:AT3G07405	3	17025658	17026309	-	652	0	0	0	0	0	0	0	0
gene:AT3G07415	3	17025731	17026010	+	280	0	0	0	0	0	0	0	0
gene:AT3G07435	3	17135916	17136130	+	215	2	1	2	0	1	0	0	0
gene:AT3G46585	3	17149752	17149823	+	72	2	0	0	0	0	0	0	0
gene:AT3G07465	3	17167260	17167523	+	264	0	0	4	4	5	12	4	2
gene:AT3G46614	3	17169402	17171044	-	1643	2	11	0	0	4	1	2	0
gene:AT3G07475	3	17169689	17170033	-	345	0	0	0	0	0	0	0	0
gene:AT3G07485	3	17171530	17171917	-	388	0	0	0	4	1	1	1	0
gene:AT3G07495	3	17172472	17172715	-	244	0	0	0	0	0	0	0	0
gene:AT3G07505	3	17177361	17178010	+	650	0	0	2	0	2	0	0	1
gene:AT3G07515	3	17178447	17178608	+	162	0	2	0	0	0	0	0	0
gene:AT3G46658	3	17188839	17191349	+	2511	119	159	101	190	226	161	136	151
gene:AT3G46668	3	17191668	17194444	+	2777	635	771	846	980	869	842	604	407
gene:AT3G07545	3	17249717	17250035	+	319	0	0	0	0	0	0	0	0
gene:AT3G07555	3	17254700	17255262	+	563	244	287	316	227	290	312	315	337
gene:AT3G07585	3	17261239	17261507	+	269	0	0	0	0	0	0	0	0
gene:AT3G46875	3	17264580	17264661	+	82	0	0	0	0	0	0	0	0
gene:AT3G07605	3	17289398	17289611	-	214	0	12	18	11	8	11	14	17
gene:AT3G07615	3	17312637	17313543	-	907	74	78	102	78	86	64	81	76
gene:AT3G07625	3	17315766	17316094	+	329	16	16	21	19	24	6	19	29
gene:AT3G07635	3	17344712	17345113	-	402	4	4	0	6	0	2	2	2
gene:AT3G07645	3	17371468	17371771	-	304	0	0	0	0	0	0	0	0
gene:AT3G07655	3	17384258	17384754	-	497	0	0	0	1	0	0	0	0
gene:AT3G07665	3	17384293	17384713	+	421	0	0	0	0	0	0	0	0
gene:AT3G07675	3	17398671	17398972	+	302	33	34	42	23	69	74	20	30
gene:AT3G07685	3	17402762	17402873	-	112	0	0	0	0	0	0	0	0
gene:AT3G07695	3	17418776	17419220	+	445	0	0	0	0	0	0	0	0
gene:AT3G07705	3	17427973	17428237	-	265	74	64	65	99	39	38	75	62
gene:AT3G07715	3	17445266	17445329	+	64	9	7	6	9	8	8	3	3
gene:AT3G47342	3	17445382	17445459	+	78	18	17	9	16	7	14	12	13
gene:AT3G07725	3	17445498	17445652	+	155	29	33	17	21	21	9	21	26
gene:AT3G07735	3	17445699	17445771	+	73	26	13	16	15	23	10	20	23
gene:AT3G47347	3	17445810	17445886	+	77	29	41	21	22	35	29	29	44
gene:AT3G47348	3	17445963	17446047	+	85	57	48	63	47	94	60	56	70
gene:AT3G07745	3	17459901	17460143	-	243	0	0	0	0	0	0	0	0
gene:AT3G07755	3	17469946	17470020	-	75	0	0	0	0	0	0	0	0
gene:AT3G07765	3	17495615	17495864	+	250	0	0	0	0	1	0	0	0
gene:AT3G07775	3	17520412	17521027	-	616	1	0	2	0	0	0	0	0
gene:AT3G07785	3	17532746	17534933	-	2188	63	49	56	74	8	6	33	56
gene:AT3G07795	3	17575071	17575290	+	220	113	166	125	138	195	197	168	194
gene:AT3G07805	3	17594357	17598436	+	4080	848	1105	939	989	737	599	841	915
gene:AT3G07815	3	17600428	17600632	-	205	0	0	0	0	0	0	0	0
gene:AT3G07825	3	17638210	17638908	+	699	51	85	106	90	127	145	63	71
gene:AT3G07835	3	17698204	17698527	+	324	369	572	519	630	437	419	409	260
gene:AT3G07845	3	17702723	17702995	+	273	0	0	0	0	0	0	0	0
gene:AT3G07855	3	17728322	17728878	+	557	0	0	0	0	0	0	0	0
gene:AT3G48057	3	17742098	17742302	+	205	0	0	0	0	0	0	0	0
gene:AT3G07865	3	17761791	17762033	-	243	0	0	0	0	0	0	0	0
gene:AT3G48115	3	17771170	17772926	-	1757	508	526	472	440	518	494	546	522
gene:AT3G07875	3	17798981	17800373	-	1393	52	59	70	102	67	58	61	54
gene:AT3G07885	3	17831288	17831779	+	492	74	101	71	82	94	60	71	94
gene:AT3G48201	3	17838135	17838266	-	132	0	2	0	0	0	2	0	1
gene:AT3G07895	3	17839020	17839345	+	326	1	0	0	0	0	0	0	0
gene:AT3G07905	3	17844189	17844468	+	280	0	0	0	0	0	0	0	0
gene:AT3G07915	3	17863335	17863612	+	278	0	0	0	0	0	0	2	0
gene:AT3G07925	3	17891635	17892264	-	630	104	158	161	217	372	336	111	89
gene:AT3G48275	3	17894411	17894482	+	72	0	0	0	0	0	0	0	0
gene:AT3G07935	3	17904077	17904358	+	282	0	0	1	2	0	0	0	0
gene:AT3G07945	3	17911598	17911877	+	280	0	0	0	0	0	0	0	0
gene:AT3G07955	3	17959814	17960123	+	310	0	0	0	0	0	0	0	0
gene:AT3G07965	3	17960100	17960625	-	526	0	0	0	0	0	0	0	0
gene:AT3G07975	3	17966009	17966281	-	273	0	0	0	0	0	0	0	0
gene:AT3G48515	3	17974591	17974676	-	86	0	0	0	0	0	0	0	0
gene:AT3G07985	3	17977860	17978098	+	239	0	0	0	0	0	0	0	0
gene:AT3G48745	3	18069078	18069149	+	72	0	0	0	0	0	0	0	0
gene:AT3G07995	3	18087216	18087707	+	492	2	0	0	0	0	0	1	0
gene:AT3G08005	3	18087424	18087739	-	316	0	0	0	0	0	0	0	0
gene:AT3G08025	3	18176380	18176605	+	226	0	0	0	0	0	0	0	0
gene:AT3G08035	3	18176508	18176753	-	246	0	0	0	0	0	0	0	0
gene:AT3G08045	3	18230891	18231181	-	291	8	13	13	9	18	12	8	12
gene:AT3G08050	3	18278012	18278256	-	245	0	0	0	0	0	0	0	0
gene:AT3G08055	3	18278012	18278400	+	389	0	0	0	0	0	0	0	0
gene:AT3G08065	3	18369342	18369932	-	591	44	31	70	48	53	65	46	54
gene:AT3G49668	3	18417729	18418485	-	757	199	235	263	277	208	150	241	266
gene:AT3G08070	3	18439077	18439679	-	603	29	32	36	28	24	21	26	21
gene:AT3G08075	3	18441668	18442021	+	354	50	53	39	50	53	53	42	60
gene:AT3G08080	3	18452803	18453014	-	212	0	0	0	0	0	0	0	0
gene:AT3G08085	3	18502522	18502710	+	189	2	9	6	7	0	2	1	1
gene:AT3G49925	3	18507812	18507885	+	74	0	0	2	0	0	0	0	0
gene:AT3G08090	3	18520129	18520510	+	382	0	0	0	0	0	0	0	0
gene:AT3G08100	3	18608210	18608480	+	271	1	0	2	0	0	0	0	2
gene:AT3G08105	3	18656232	18656542	+	311	0	0	0	0	0	0	0	0
gene:AT3G08110	3	18656374	18656574	-	201	0	0	0	0	0	1	0	0
gene:AT3G08115	3	18706805	18707796	-	992	12	6	6	11	4	4	2	12
gene:AT3G50505	3	18744808	18744879	-	72	0	0	0	0	0	0	0	0
gene:AT3G08120	3	18787982	18788293	-	312	0	0	0	0	0	0	0	0
gene:AT3G08125	3	18790312	18790538	-	227	0	0	0	0	0	0	0	0
gene:AT3G08130	3	18790382	18790720	+	339	0	0	0	0	0	0	0	0
gene:AT3G08135	3	18813656	18813894	+	239	0	0	0	0	0	0	0	0
gene:AT3G50665	3	18826040	18826111	+	72	0	0	4	0	0	0	0	0
gene:AT3G08140	3	18832095	18832324	+	230	0	0	0	0	0	0	0	0
gene:AT3G08150	3	18843649	18843723	-	75	0	0	0	0	0	1	0	0
gene:AT3G08155	3	18865873	18866107	+	235	0	0	0	0	0	0	0	0
gene:AT3G08160	3	18866820	18867021	+	202	0	0	0	0	0	0	0	0
gene:AT3G08165	3	18893230	18893310	-	81	9	13	23	10	19	11	22	8
gene:AT3G50825	3	18893404	18893484	-	81	22	46	36	24	29	21	22	24
gene:AT3G50835	3	18896871	18896943	+	73	0	0	3	0	0	0	0	0
gene:AT3G50895	3	18917433	18917506	+	74	0	0	0	0	0	0	0	0
gene:AT3G08170	3	18935873	18938239	-	2367	2095	2454	2233	3316	4260	3237	2282	2483
gene:AT3G51075	3	18968649	18972870	-	4222	53	55	80	77	80	57	60	77
gene:AT3G08175	3	18972508	18972785	-	278	0	0	0	0	0	0	0	0
gene:AT3G51135	3	18997643	18997715	-	73	0	0	0	0	0	0	1	0
gene:AT3G08185	3	19012642	19013115	-	474	0	4	2	4	0	2	0	4
gene:AT3G51238	3	19025110	19026779	-	1670	638	674	832	683	561	580	406	605
gene:AT3G51265	3	19033393	19033464	-	72	0	0	0	0	0	0	0	0
gene:AT3G08190	3	19067508	19067862	-	355	0	0	0	0	0	0	0	0
gene:AT3G51375	3	19073434	19073556	+	123	0	0	0	0	1	0	0	0
gene:AT3G08200	3	19080105	19080442	+	338	0	2	2	0	0	0	0	1
gene:AT3G08205	3	19181901	19182179	+	279	0	0	0	0	0	0	0	0
gene:AT3G08210	3	19212620	19212698	-	79	0	0	0	0	0	0	0	0
gene:AT3G08215	3	19284693	19284928	-	236	8	13	2	9	7	5	8	8
gene:AT3G08220	3	19302626	19302949	-	324	17	22	25	26	36	35	16	19
gene:AT3G08225	3	19304381	19304839	+	459	135	202	204	196	252	301	100	165
gene:AT3G52072	3	19312062	19314685	-	2624	282	299	245	376	151	145	356	255
gene:AT3G08230	3	19323345	19323546	-	202	116	95	73	118	81	81	138	159
gene:AT3G08235	3	19324711	19324918	+	208	25	39	31	40	47	33	23	41
gene:AT3G08240	3	19328779	19329226	-	448	49	32	48	50	51	33	40	43
gene:AT3G08245	3	19332093	19332534	+	442	2	1	2	1	1	0	0	2
gene:AT3G52285	3	19392674	19392745	-	72	0	0	0	0	0	0	0	0
gene:AT3G52345	3	19409368	19409439	-	72	12	3	0	3	10	9	1	1
gene:AT3G08250	3	19454566	19454820	-	255	0	0	0	0	0	0	0	0
gene:AT3G08255	3	19459904	19460335	-	432	0	0	0	0	0	0	0	0
gene:AT3G08260	3	19462630	19462833	+	204	0	0	0	0	0	0	0	0
gene:AT3G08265	3	19478924	19479367	+	444	0	0	0	0	0	0	0	0
gene:AT3G08270	3	19479131	19479367	-	237	0	0	0	0	0	0	0	0
gene:AT3G52535	3	19487129	19488551	+	1423	78	89	61	57	118	92	70	72
gene:AT3G52565	3	19500988	19501067	+	80	1	1	1	0	2	1	0	0
gene:AT3G08275	3	19506330	19506371	+	42	0	1	1	2	0	2	0	2
gene:AT3G52605	3	19510338	19511335	-	998	208	279	217	215	296	241	158	185
gene:AT3G08280	3	19541984	19542298	+	315	0	2	3	1	7	6	1	0
gene:AT3G08285	3	19544751	19545106	+	356	0	0	0	0	0	0	0	0
gene:AT3G08290	3	19545783	19545988	+	206	0	0	0	0	0	0	0	0
gene:AT3G52742	3	19547358	19549011	-	1654	0	0	1	0	0	0	0	0
gene:AT3G52748	3	19548972	19549589	+	618	6	10	30	14	19	30	16	5
gene:AT3G52765	3	19555036	19555107	+	72	0	0	0	0	0	0	0	0
gene:AT3G08295	3	19560852	19561098	+	247	0	0	0	0	0	0	0	0
gene:AT3G08300	3	19592309	19592544	+	236	15	4	12	15	13	12	18	21
gene:AT3G52955	3	19637128	19637210	+	83	0	0	0	0	0	0	0	0
gene:AT3G08310	3	19644660	19644923	-	264	0	0	0	0	0	0	0	0
gene:AT3G53015	3	19659301	19659413	-	113	0	0	0	0	0	0	0	0
gene:AT3G53016	3	19659532	19659715	-	184	0	0	0	0	0	0	0	0
gene:AT3G08315	3	19671029	19671662	+	634	2	0	0	0	0	0	0	0
gene:AT3G08325	3	19675069	19675306	-	238	0	0	0	0	0	0	0	0
gene:AT3G08330	3	19699743	19699947	+	205	0	0	0	0	0	0	0	0
gene:AT3G08335	3	19760254	19760465	-	212	0	0	0	0	0	0	0	0
gene:AT3G53365	3	19787255	19787702	+	448	8	22	22	13	11	18	11	19
gene:AT3G08340	3	19815666	19815869	+	204	0	0	0	0	0	0	0	0
gene:AT3G08345	3	19818658	19818871	+	214	0	0	0	0	0	0	0	0
gene:AT3G08350	3	19845287	19845680	-	394	90	100	86	91	66	64	112	82
gene:AT3G08355	3	19871876	19872319	+	444	0	0	0	0	0	0	0	0
gene:AT3G08360	3	19874222	19874577	-	356	0	0	0	0	0	0	0	0
gene:AT3G53775	3	19924377	19924448	+	72	0	0	0	0	0	0	0	0
gene:AT3G53965	3	19984941	19985011	+	71	0	0	0	0	0	0	0	0
gene:AT3G08365	3	20025991	20026491	-	501	251	229	232	292	199	224	246	288
gene:AT3G08370	3	20030910	20031192	-	283	0	0	0	1	0	0	0	0
gene:AT3G08380	3	20091041	20091431	-	391	0	0	0	0	0	0	0	0
gene:AT3G54366	3	20132886	20133750	+	865	367	402	458	435	353	374	514	481
gene:AT3G08390	3	20157730	20158041	+	312	0	0	0	0	0	0	0	0
gene:AT3G08395	3	20157877	20158109	-	233	0	0	0	0	0	0	0	0
gene:AT3G08400	3	20173630	20173850	-	221	0	0	0	0	0	0	0	0
gene:AT3G08405	3	20178471	20178736	+	266	3	6	3	8	4	7	16	4
gene:AT3G08410	3	20187985	20188376	+	392	0	1	0	0	0	0	0	0
gene:AT3G54625	3	20220674	20223024	+	2351	124	120	138	123	160	132	93	120
gene:AT3G08415	3	20272784	20273250	+	467	0	0	0	0	0	0	0	0
gene:AT3G08420	3	20277775	20278026	+	252	0	0	0	0	0	0	0	0
gene:AT3G08425	3	20284353	20284760	+	408	5	15	8	8	4	9	11	10
gene:AT3G08430	3	20316287	20316537	-	251	0	0	0	0	0	0	0	0
gene:AT3G08435	3	20317428	20317880	-	453	0	4	0	0	0	0	0	0
gene:AT3G08450	3	20444479	20444910	+	432	41	33	43	51	46	48	29	45
gene:AT3G08455	3	20476616	20477183	+	568	0	0	0	0	0	0	0	0
gene:AT3G08460	3	20477505	20477895	-	391	0	0	0	0	0	0	0	0
gene:AT3G08465	3	20477542	20477813	+	272	0	0	0	0	0	0	0	0
gene:AT3G08470	3	20506149	20506477	-	329	3	12	23	11	6	10	6	9
gene:AT3G08475	3	20513172	20513538	+	367	17	33	20	16	36	16	13	23
gene:AT3G08480	3	20534412	20534648	-	237	3	4	3	6	3	3	1	4
gene:AT3G55485	3	20571434	20571938	+	505	0	1	0	0	2	4	0	3
gene:AT3G08485	3	20571519	20571718	+	200	0	0	0	0	0	0	0	0
gene:AT3G08495	3	20584885	20585722	+	838	0	0	1	0	0	0	0	0
gene:AT3G55512	3	20587904	20588027	+	124	0	0	0	0	0	0	0	0
gene:AT3G08515	3	20593845	20594176	-	332	17	28	26	17	26	32	29	23
gene:AT3G08525	3	20595866	20596297	+	432	2	0	3	0	0	1	1	2
gene:AT3G08535	3	20616260	20616719	-	460	0	0	0	0	0	0	0	0
gene:AT3G08545	3	20619265	20619571	-	307	0	0	0	0	0	0	0	0
gene:AT3G08575	3	20653844	20653947	+	104	0	0	0	0	0	0	0	0
