WT_AGO1.1	WT_AGO1.2	deltaN.1	deltaN.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
transcript:AT5G48465.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G48675.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G48835.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G49435.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G50805.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G50995.1	1	0	0	0	0.234776103938438	-1.60856922355777	4.99258056305201	-0.322191941270235	0.747307289190716	0.9872469907978	1	94.5
transcript:AT5G51055.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G52355.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G52495.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G52815.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G53487.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G54365.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G54375.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G54865.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G55045.1	3	0	0	0	0.704328311815314	-3.130582407135	4.86148239470261	-0.643956339438004	0.519603746394992	0.9872469907978	1	23
transcript:AT5G55055.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G55505.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G56365.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G56745.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G56975.1	0	0	2	0	0.434161238274353	2.23386744018775	4.89338480466689	0.456507617806244	0.648024994154392	0.9872469907978	1	68
transcript:AT5G57885.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G58495.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G59055.1	0	0	0	1	0.222098086851437	1.26064886402179	4.99546332594357	0.252358746680154	0.800763783770487	0.9872469907978	1	116
transcript:AT5G59385.1	0	1	1	1	0.707821188944499	0.744416436150679	4.12513549369795	0.180458663064022	0.856792503688828	0.9872469907978	1	144
transcript:AT5G59395.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G59945.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G60285.1	3	3	6	2	3.2569356492089	0.212201616239599	1.92032602095447	0.11050291144528	0.912010541012499	0.9872469907978	1	149
transcript:AT5G60963.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G60966.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G61345.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G61445.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G61835.1	1	0	0	0	0.234776103938438	-1.60856922355777	4.99258056305201	-0.322191941270235	0.747307289190716	0.9872469907978	1	94.5
transcript:AT5G63145.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G64505.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G64735.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G64855.1	3	0	0	0	0.704328311815314	-3.130582407135	4.86148239470261	-0.643956339438004	0.519603746394992	0.9872469907978	1	23
transcript:AT5G65015.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G65305.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G65445.1	0	2	0	0	0.537284965911771	-2.72522370318789	4.88610950221481	-0.557749207616526	0.577015650880056	0.9872469907978	1	34
transcript:AT5G65535.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G65615.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G66535.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G66568.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G66755.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G66817.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G67455.1	0	0	0	1	0.222098086851437	1.26064886402179	4.99546332594357	0.252358746680154	0.800763783770487	0.9872469907978	1	116
transcript:ATMG00100.1	0	0	1	1	0.439178705988613	2.24891525341232	4.89226983815468	0.459687492270581	0.645740548600562	0.9872469907978	1	64.5
transcript:ATMG09450.1	22	25	26	34	25.0765674110582	0.153151755279475	0.722408248576507	0.212001670220762	0.832105731292494	0.9872469907978	1	141
transcript:ATMG00190.1	0	0	1	0	0.217080619137177	1.2440379628351	4.99664863845466	0.248974473262111	0.803380527153948	0.9872469907978	1	128.5
transcript:ATMG00230.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:ATMG00250.1	2	0	0	2	0.91374838157975	-0.095657085609032	3.98065180297586	-0.0240305081538457	0.980828273741402	0.9872469907978	1	167
transcript:ATMG00330.1	0	2	4	5	2.51609787671766	1.91080334888307	2.39085416623256	0.799213676798221	0.424166522822464	0.9872469907978	1	19
transcript:ATMG00340.1	0	0	1	1	0.439178705988613	2.24891525341232	4.89226983815468	0.459687492270581	0.645740548600562	0.9872469907978	1	64.5
transcript:ATMG00350.1	0	1	0	1	0.490740569807322	-0.252327503012282	4.98392222579448	-0.0506282986733524	0.959621712655322	0.9872469907978	1	160
transcript:ATMG00360.1	1	1	0	0	0.503418586894324	-2.63908239885795	4.89227526578334	-0.539438656961056	0.589584213459892	0.9872469907978	1	40.5
transcript:ATMG00380.1	4	2	0	1	1.69848746851696	-2.74487398589416	2.94185668865181	-0.933041366862801	0.350798610381134	0.9872469907978	1	16
transcript:ATMG00390.1	3	3	1	7	3.2820229877802	0.229844097387219	1.96863227805299	0.116753189485717	0.907055639342783	0.9872469907978	1	148
transcript:ATMG00420.1	1	0	0	0	0.234776103938438	-1.60856922355777	4.99258056305201	-0.322191941270235	0.747307289190716	0.9872469907978	1	94.5
transcript:ATMG00460.1	0	3	0	3	1.47222170942197	-0.264550676103967	3.25906718146954	-0.0811737412496906	0.935303782034069	0.9872469907978	1	152
transcript:ATMG09730.1	21	7	17	19	14.7210297389077	0.208731877314075	0.962204362563079	0.216930919704068	0.828262180874194	0.9872469907978	1	140
transcript:ATMG09740.1	0	0	5	1	1.30750118253732	3.82362793966383	3.46137110464762	1.10465703447105	0.269308227388308	0.9872469907978	1	9
transcript:ATMG00700.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:ATMG00780.1	5	4	4	10	5.33775379657881	0.456579494577908	1.52895780852466	0.298621382507917	0.765228948604319	0.9872469907978	1	104
transcript:ATMG00790.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:ATMG00800.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:ATMG00930.1	0	0	0	1	0.222098086851437	1.26064886402179	4.99546332594357	0.252358746680154	0.800763783770487	0.9872469907978	1	116
transcript:ATMG00950.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:ATMG01070.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:ATMG01160.1	1	5	0	1	1.8000866055693	-2.83158392120285	2.9341252702781	-0.965052157072512	0.334518688400875	0.9872469907978	1	14
transcript:ATMG09950.1	4	4	2	2	2.89203175955452	-1.19610251566564	2.02649804827267	-0.590231269497231	0.555035610909762	0.9872469907978	1	30
transcript:ATMG01340.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:ATMG09960.1	0	2	0	2	0.981481139614644	-0.263895450470889	3.86880814420516	-0.0682110460468713	0.945617633979143	0.9872469907978	1	157
transcript:ATMG09980.1	6	1	8	5	4.52443449394111	0.750402727273424	1.69845653409387	0.441814501702139	0.658623443792715	0.9872469907978	1	70
transcript:ATCG00010.1	510	11	520	398	323.967840839322	0.713934758920078	1.83940292708275	0.388133969131148	0.697916894884943	0.9872469907978	1	73
transcript:ATCG00030.1	2278	2178	3298	2751	2446.84701149239	0.244908372852205	0.149198510032415	1.64149342241418	0.10069503135269	0.9872469907978	1	2
transcript:ATCG00060.1	0	1	3	0	0.919884340367416	1.31499347170703	4.03650466379387	0.325775288581254	0.744594376520513	0.9872469907978	1	87
transcript:ATCG00090.1	115	43	108	95	83.094903837725	0.203882617553936	0.471242906114216	0.432648672072573	0.665270024110335	0.9872469907978	1	71
transcript:ATCG00100.1	74	86	153	94	94.5672401176737	0.420668296507307	0.416128365696737	1.01090992872588	0.312059541515596	0.9872469907978	1	11
transcript:ATCG00110.1	5	11	10	3	6.96604828413301	-0.534304892026412	1.39107865186911	-0.384093948468334	0.700908816556861	0.9872469907978	1	74
transcript:ATCG00200.1	9	7	2	2	4.87183972811437	-2.1854548498056	1.65093854094767	-1.32376511638713	0.185581064796061	0.9872469907978	1	7
transcript:ATCG00230.1	1	1	0	0	0.503418586894324	-2.63908239885795	4.89227526578334	-0.539438656961056	0.589584213459892	0.9872469907978	1	40.5
transcript:ATCG00240.1	4	2	9	2	3.87431112760299	0.695589808815068	1.81700641236425	0.382821878933261	0.701851837991274	0.9872469907978	1	75
transcript:ATCG00250.1	1	0	4	3	1.76939284104146	2.63337452481589	2.87801351626434	0.914997275007246	0.36019306068293	0.9872469907978	1	17
transcript:ATCG00260.1	4	0	4	1	2.0295249791539	0.201449020293161	2.61378528369554	0.0770717554918433	0.938566462001755	0.9872469907978	1	155
transcript:ATCG00290.1	171	78	233	195	154.989738639024	0.615985142813818	0.361456241977225	1.70417624950749	0.0883481649112853	0.9872469907978	1	1
transcript:ATCG00310.1	5	7	10	4	6.1135764391609	0.0070006887062079	1.43554738610395	0.00487666849173657	0.996108996924867	0.996108996924867	1	169
transcript:ATCG00320.1	4	0	12	11	5.98715080076568	2.39340603008007	1.64779500089491	1.45249016338818	0.146365362309502	0.9872469907978	1	6
transcript:ATCG00370.1	12	3	25	13	11.937531303627	1.1870267186993	1.10379848818798	1.07540165293028	0.282194942088754	0.9872469907978	1	10
transcript:ATCG00390.1	276	117	234	284	210.102096736755	0.241503842002326	0.525533607922273	0.45954024321513	0.645846259880196	0.9872469907978	1	66
transcript:ATCG00400.1	1731	1907	2054	2108	1832.7650097049	-0.00682060086559633	0.161607624463251	-0.0422046972613431	0.966335518025552	0.9872469907978	1	162
transcript:ATCG00410.1	7	6	15	11	8.95457586772783	0.808078811259289	1.18314335007309	0.682993156500746	0.494611166904157	0.9872469907978	1	20
transcript:ATCG00450.1	506	585	642	735	578.560412443916	0.134071759712597	0.212068766080321	0.632208892382658	0.527250387430877	0.9872469907978	1	25
transcript:ATCG00460.1	36	43	40	50	39.7916956169458	-0.0135992919100791	0.583482306507727	-0.0233071196134017	0.981405292627399	0.9872469907978	1	168
transcript:ATCG00610.1	5	10	7	6	6.7124582043199	-0.430849906633589	1.36706377864884	-0.315164451990256	0.752636794388609	0.9872469907978	1	102
transcript:ATCG00620.1	68	63	53	69	59.7192923010541	-0.293717951743179	0.480011556020526	-0.611897668002432	0.540605464616649	0.9872469907978	1	28
transcript:ATCG00850.1	0	3	0	1	1.02802553571909	-1.85668615147341	3.87795296923406	-0.478779955869379	0.632095177638213	0.9872469907978	1	58.5
transcript:ATCG00880.1	0	2	1	0	0.754365585048948	-1.28506552357235	4.38356505028254	-0.293155344755182	0.769403415013263	0.9872469907978	1	106
transcript:ATCG00910.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:ATCG00930.1	191	109	213	232	171.889194520185	0.396572560441468	0.321469820501197	1.23362298776034	0.21734342298887	0.9872469907978	1	8
transcript:ATCG00940.1	4715	4923	4855	4743	4536.83390550892	-0.205047693859464	0.140629824789362	-1.45806690840004	0.144822101537492	0.9872469907978	1	5
transcript:ATCG00980.1	13	6	5	3	6.4156416051752	-1.41543368696591	1.41986174533556	-0.996881345395643	0.318822107496229	0.9872469907978	1	12
transcript:ATCG00990.1	1	2	5	4	2.74585651294184	1.36495407717959	2.11594797156486	0.64507922478365	0.518875846243712	0.9872469907978	1	21
transcript:ATCG01030.1	0	1	2	1	0.924901808081676	1.33022914669957	3.69644198710679	0.359867448573364	0.718946260697162	0.9872469907978	1	77
transcript:ATCG01140.1	1	2	3	2	1.86749910096461	0.513295334262594	2.47662007198007	0.207256389492237	0.835809630774026	0.9872469907978	1	142
transcript:ATCG01150.1	6	5	10	5	6.03316566403901	0.254181394748029	1.42863074936798	0.177919588291431	0.858786127050526	0.9872469907978	1	145
transcript:ATCG01190.1	4803	4801	4815	4662	4498.04664993443	-0.216245561133407	0.13549851349908	-1.59592570832797	0.110505380995475	0.9872469907978	1	3
transcript:ATCG01200.1	204	105	203	189	162.145690013578	0.174220999534341	0.338938118487112	0.514020082226206	0.607237950242174	0.9872469907978	1	56
transcript:ATCG01220.1	0	0	0	1	0.222098086851437	1.26064886402179	4.99546332594357	0.252358746680154	0.800763783770487	0.9872469907978	1	116
transcript:ATCG01260.1	0	0	1	0	0.217080619137177	1.2440379628351	4.99664863845466	0.248974473262111	0.803380527153948	0.9872469907978	1	128.5
transcript:ATCG01290.1	0	3	0	1	1.02802553571909	-1.85668615147341	3.87795296923406	-0.478779955869379	0.632095177638213	0.9872469907978	1	58.5
