ago1.1	ago1.2	deltaN.1	deltaN.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
transcript:AT5G59385.1	0	0	1	1	0.546409152433537	2.63651704309372	4.31271243746358	0.611336155916838	0.540977059528145	0.934743624596198	1	51.5
transcript:AT5G59395.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G59945.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G60285.1	10	2	6	2	4.97348650189114	-0.386137897605034	1.48256843104128	-0.260451989614963	0.794515144338658	0.934743624596198	1	122
transcript:AT5G60963.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G60966.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G61345.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G61445.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G61835.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G63145.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G64505.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G64735.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G64855.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G65015.1	0	2	0	0	0.490056104235708	-2.28285407015197	4.88984746733851	-0.466855885669274	0.640602988933948	0.934743624596198	1	77
transcript:AT5G65305.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G65445.1	0	2	0	0	0.490056104235708	-2.28285407015197	4.88984746733851	-0.466855885669274	0.640602988933948	0.934743624596198	1	77
transcript:AT5G65535.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G65615.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G66535.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G66568.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G66755.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G66817.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G67455.1	4	1	0	1	1.45685420579044	-2.0936802581167	2.81503207106786	-0.743750055153893	0.457027700876501	0.934743624596198	1	41
transcript:ATMG00100.1	2	2	1	1	1.50202526418806	-0.806607362427581	2.46835583242097	-0.326779207370786	0.743834886943377	0.934743624596198	1	108
transcript:ATMG09450.1	39	25	26	34	31.6564085219148	0.111367474130609	0.607810701230332	0.183227234902542	0.854619725728315	0.938405973348738	1	153
transcript:ATMG00190.1	1	0	1	0	0.498483017557981	0.192729540738647	4.58588240797978	0.0420267079686306	0.966477407041618	0.978170412545091	1	165
transcript:ATMG00230.1	2	0	0	0	0.46556000751881	-2.21560338183523	4.89480607253726	-0.452643751152077	0.650805289143714	0.934743624596198	1	87
transcript:ATMG00250.1	2	5	0	2	2.252112545378	-1.60227581125615	2.2501655923099	-0.712070176849226	0.476421320837876	0.934743624596198	1	43
transcript:ATMG00330.1	7	3	4	5	4.83088693103851	0.056677467475519	1.42741598597858	0.039706342112081	0.9683272453918	0.978170412545091	1	166
transcript:ATMG00340.1	2	1	1	1	1.2569972120702	-0.38170171529449	2.66501362009824	-0.143226928528951	0.886110963177089	0.966666505284097	1	154
transcript:ATMG00350.1	1	4	0	1	1.49359835086578	-2.13231802167399	2.79597666752415	-0.762637988521617	0.445679322378337	0.934743624596198	1	37.5
transcript:ATMG00360.1	3	2	0	0	1.18839611551392	-3.56482599339725	3.13294663745789	-1.13785084966841	0.255182767685185	0.934743624596198	1	17
transcript:ATMG00380.1	1	4	0	1	1.49359835086578	-2.13231802167399	2.79597666752415	-0.762637988521617	0.445679322378337	0.934743624596198	1	37.5
transcript:ATMG00390.1	0	0	1	7	2.2306459842433	4.66291526543806	2.58733395201067	1.80220850957969	0.0715126063740479	0.934743624596198	1	5
transcript:ATMG00420.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:ATMG00460.1	0	0	0	3	0.842118415904883	3.25690531582308	3.94866970311692	0.824810774436821	0.409479028696695	0.934743624596198	1	34
transcript:ATMG09730.1	24	20	17	19	20.3376490012229	-0.0915531690725334	0.721773867879122	-0.126844671367163	0.899063338630798	0.974468650903059	1	155
transcript:ATMG09740.1	0	0	5	1	1.60922120762784	4.19780461292413	2.857637442088	1.4689773275986	0.14183893886127	0.934743624596198	1	11
transcript:ATMG00700.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:ATMG00780.1	5	2	4	10	5.52382956457665	1.21911702325531	1.39345790865229	0.874886148828429	0.381635856351186	0.934743624596198	1	32
transcript:ATMG00790.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:ATMG00800.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:ATMG00930.1	0	0	0	1	0.280706138634961	1.66454183221973	4.992669256688	0.33339717626798	0.7388344943708	0.934743624596198	1	99.5
transcript:ATMG00950.1	2	0	0	0	0.46556000751881	-2.21560338183523	4.89480607253726	-0.452643751152077	0.650805289143714	0.934743624596198	1	87
transcript:ATMG01070.1	2	0	0	0	0.46556000751881	-2.21560338183523	4.89480607253726	-0.452643751152077	0.650805289143714	0.934743624596198	1	87
transcript:ATMG01160.1	2	0	0	1	0.746266146153771	-0.751731369621811	3.86581547393391	-0.194456092043327	0.845818772919832	0.934852327964025	1	152
transcript:ATMG09950.1	8	6	2	2	4.42522664764944	-1.60956988968742	1.53775288095888	-1.04670256815501	0.295236778909097	0.934743624596198	1	19
transcript:ATMG01340.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:ATMG09960.1	1	0	0	2	0.794192281029327	1.23679026227229	3.77929339563062	0.327254365512397	0.74347550478584	0.934743624596198	1	106.5
transcript:ATMG09980.1	16	20	8	5	12.154195906071	-1.28586394597028	0.946395911313054	-1.35869558458493	0.174243071843176	0.934743624596198	1	13
transcript:ATCG00010.1	556	766	520	398	567.003780364479	-0.343226093971176	0.279880111313569	-1.22633256203988	0.220073552537834	0.934743624596198	1	15
transcript:ATCG00030.1	2231	2326	3298	2751	2737.77856450584	0.597872930626723	0.221283690005036	2.70183912159598	0.00689571190583174	0.579239800089866	1	2
transcript:ATCG00060.1	1	0	3	0	1.02988904515513	1.75357217550293	3.42084849777135	0.512613223486912	0.608221901387862	0.934743624596198	1	69
transcript:ATCG00090.1	127	141	108	95	119.475024486629	-0.211083869324774	0.35655038341813	-0.592016946668752	0.553839240378339	0.934743624596198	1	55
transcript:ATCG00100.1	130	68	153	94	113.962246175605	0.514236649932057	0.416405110989997	1.23494317519174	0.216851653385123	0.934743624596198	1	14
transcript:ATCG00110.1	12	4	10	3	7.27262080747492	-0.107736187572455	1.2348346234125	-0.0872474625587695	0.930474813497264	0.978170412545091	1	157
transcript:ATCG00200.1	3	6	2	2	3.26132662885241	-0.986773610173039	1.73979621890101	-0.56717769555584	0.570593460205985	0.934743624596198	1	60
transcript:ATCG00230.1	2	0	0	0	0.46556000751881	-2.21560338183523	4.89480607253726	-0.452643751152077	0.650805289143714	0.934743624596198	1	87
transcript:ATCG00240.1	35	22	9	2	16.4906566796291	-2.18816483866978	0.909627561146457	-2.4055612781916	0.0161476435969243	0.904268041427763	1	3
transcript:ATCG00250.1	4	13	4	3	6.02141516366891	-1.10728552608008	1.34501012902614	-0.823254414360297	0.410363330885055	0.934743624596198	1	35
transcript:ATCG00260.1	1	0	4	1	1.57629819758867	2.50320585991254	2.74988515868511	0.910294690673363	0.362667117809016	0.934743624596198	1	27
transcript:ATCG00290.1	173	191	233	195	203.717797853773	0.422461515863125	0.307001318694933	1.37609023198668	0.168793699324403	0.934743624596198	1	12
transcript:ATCG00310.1	2	13	10	4	7.43077937757652	0.0577643434906249	1.26892351800328	0.0455223208263334	0.963690983891871	0.978170412545091	1	162
transcript:ATCG00320.1	7	15	12	11	11.5810844986511	0.245604566779238	0.958965913730513	0.256113969498459	0.797862835546238	0.934743624596198	1	124
transcript:ATCG00370.1	11	18	25	13	17.2628401266937	0.566114281664092	0.809303559762341	0.699507959448907	0.484234640553256	0.934743624596198	1	44
transcript:ATCG00390.1	204	231	234	284	245.983649407339	0.446914945024615	0.302387512363242	1.47795436898783	0.13941999230525	0.934743624596198	1	10
transcript:ATCG00400.1	1293	1569	2054	2108	1822.9160892186	0.730844403245086	0.235315635030249	3.10580469143557	0.00189762007410111	0.318800172448987	1	1
transcript:ATCG00410.1	5	8	15	11	10.1974371677031	1.18247360812848	1.01829223717685	1.16123207558453	0.245547533851514	0.934743624596198	1	16
transcript:ATCG00450.1	635	546	642	735	658.500965598953	0.420246733723558	0.249848518327116	1.68200610728996	0.0925676556464176	0.934743624596198	1	6
transcript:ATCG00460.1	39	54	40	50	46.973362444672	0.144897940004902	0.517160104663897	0.280180042308313	0.779339377646161	0.934743624596198	1	120
transcript:ATCG00610.1	12	18	7	6	10.748022911634	-1.02145758884826	0.992712187025119	-1.02895643087579	0.303500148936333	0.934743624596198	1	21
transcript:ATCG00620.1	45	54	53	69	57.1575982806742	0.496585509056095	0.476079048323553	1.04307364670794	0.296914184990915	0.934743624596198	1	20
transcript:ATCG00850.1	1	0	0	1	0.513486142394366	0.230394686669328	4.53487366720348	0.0508050948222789	0.959480831041098	0.978170412545091	1	160
transcript:ATCG00880.1	0	1	1	0	0.51073106591643	0.157513323062736	4.54405275366916	0.0346636211332603	0.972347969613275	0.978170412545091	1	167
transcript:ATCG00910.1	1	1	0	0	0.477808055877259	-2.24954226902491	4.547660213517	-0.494659267273004	0.620840658691177	0.934743624596198	1	70.5
transcript:ATCG00930.1	180	185	213	232	208.949156420904	0.480536543648289	0.303316914025087	1.58427216363063	0.113131797529133	0.934743624596198	1	7
transcript:ATCG00940.1	3124	5034	4855	4743	4582.05329364337	0.419037411347169	0.269164115795657	1.55681009003924	0.119515580893942	0.934743624596198	1	9
transcript:ATCG00980.1	3	11	5	3	5.56428206947237	-0.638891730671063	1.3855645748215	-0.461105705414972	0.644722768587682	0.934743624596198	1	83
transcript:ATCG00990.1	5	5	5	4	4.84037990291902	0.0381129548922765	1.40638396642154	0.0270999640228071	0.978380003456858	0.978380003456858	1	168
transcript:ATCG01030.1	0	0	2	1	0.812112166232114	3.20977548742555	3.6635292049518	0.876143005243977	0.380952296157677	0.934743624596198	1	30
transcript:ATCG01140.1	7	1	3	2	3.23300939709934	-0.467481506617479	1.7873528799241	-0.261549642417188	0.793668672231375	0.934743624596198	1	121
transcript:ATCG01150.1	3	11	10	5	7.45420941573518	0.265485809685846	1.21508420698431	0.218491696427156	0.82704602733592	0.934743624596198	1	148
transcript:ATCG01190.1	3116	4931	4815	4662	4521.58784646378	0.420637625095611	0.266155582354656	1.58042007375636	0.114010697473215	0.934743624596198	1	8
transcript:ATCG01200.1	186	201	203	189	199.538891178057	0.209534691192813	0.305101231972928	0.686771042640055	0.492227020359798	0.934743624596198	1	47
transcript:ATCG01220.1	2	1	0	1	0.991294198271625	-1.36237379449913	3.21144626566014	-0.424224377990359	0.671402183718438	0.934743624596198	1	92
transcript:ATCG01260.1	0	0	1	0	0.265703013798576	1.62457339073635	4.99547633640618	0.325208905284314	0.745022969256603	0.934743624596198	1	113
transcript:ATCG01290.1	0	0	0	1	0.280706138634961	1.66454183221973	4.992669256688	0.33339717626798	0.7388344943708	0.934743624596198	1	99.5
