WT_AGO1.1	WT_AGO1.2	deltaN.1	deltaN.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
gene:AT3G52900	88	110	66	94	88.5468272709541	-0.339456536216339	0.368511827985671	-0.921155063249525	0.356969475553511	0.999600152373635	1	7311
gene:AT3G52905	60	80	84	105	81.2594263805987	0.409328028158248	0.378779832014091	1.08064895108518	0.279853298984047	0.999600152373635	1	5755
gene:AT3G52910	144	164	183	205	172.845806643533	0.306782797700965	0.272797721423564	1.12457976591613	0.260767151945074	0.999600152373635	1	5331
gene:AT3G52920	622	608	491	575	572.728873728978	-0.24348594869396	0.194098439713825	-1.25444567742508	0.209680058839287	0.999600152373635	1	4361
gene:AT3G52930	5472	6671	5939	6709	6152.31726472426	0.0359097702572459	0.127991594952776	0.280563503177653	0.779045212286745	0.999600152373635	1	17981
gene:AT3G52940	225	274	259	348	273.359112496878	0.251299985762452	0.234975384178976	1.06947366695671	0.284856288386672	0.999600152373635	1	5836
gene:AT3G52941	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G52950	395	445	402	427	415.444109933313	-0.0435376207720938	0.201662564041674	-0.215893420670267	0.829070825715966	0.999600152373635	1	19276
gene:AT3G52960	3288	3794	3832	3925	3692.86039328294	0.110296696003596	0.141101035746619	0.781685941708184	0.43439916560121	0.999600152373635	1	9047
gene:AT3G52970	0	0	0	4	0.916265825122293	3.31600486713705	4.18499360863424	0.792356017054758	0.428153117514002	1	1	8907.5
gene:AT3G52980	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G52990	1965	2487	2226	2457	2266.16270862952	0.053367057664156	0.141972308531327	0.375897653677865	0.706992984909109	0.999600152373635	1	15905
gene:AT3G53000	173	225	196	229	203.821944281716	0.0731469469701869	0.257015625632196	0.284601166914514	0.775949717140336	0.999600152373635	1	17900
gene:AT3G53010	17	15	18	17	16.7906967983028	0.0979821004659259	0.79326941749584	0.123516800603799	0.901697871201909	0.999600152373635	1	21088
gene:AT3G53020	2339	2720	2466	2804	2565.51915426141	0.0329332557141222	0.136313199289178	0.241599902913706	0.809090197321779	0.999600152373635	1	18798
gene:AT3G53030	387	377	425	378	392.430248022146	0.0479838414914607	0.233659544877635	0.205357934410894	0.837292483309191	0.999600152373635	1	19508
gene:AT3G53040	2	8	5	6	5.09804707443834	0.16087536369071	1.43867925184662	0.111821563760107	0.910964889345648	1	1	21323
gene:AT3G53050	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53060	0	0	0	1	0.229066456280573	1.38490100244785	4.99209700986099	0.277418687920573	0.781458633661448	1	1	18096
gene:AT3G53065	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53070	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53075	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53080	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53090	293	321	339	386	332.771386280473	0.210584726123542	0.215145558490017	0.978801178148947	0.327678227484343	0.999600152373635	1	6685
gene:AT3G53100	200	171	156	194	180.085220227168	-0.130374048048582	0.292072769969647	-0.446375223757186	0.655326226775841	0.999600152373635	1	14637
gene:AT3G53110	1106	1371	1245	1468	1286.24203160328	0.107061540152235	0.15120884416934	0.708037553890275	0.478921936804241	0.999600152373635	1	10033
gene:AT3G53120	177	213	173	223	194.658767670199	-0.00788054254856959	0.262189433899032	-0.0300566747918772	0.976021853613194	0.999600152373635	1	22887
gene:AT3G53130	661	872	618	752	718.675575373522	-0.184522813404996	0.175816168107845	-1.04952130052004	0.293938256987182	0.999600152373635	1	5994
gene:AT3G53140	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53150	14	12	6	12	10.9439668179795	-0.59428296904553	0.989219415428461	-0.600759507725724	0.548000177543447	0.999600152373635	1	11555
gene:AT3G53160	14	28	10	22	17.9941376940174	-0.418597925829068	0.808444124308508	-0.517782136380929	0.604610283286809	0.999600152373635	1	12985
gene:AT3G53170	101	148	131	141	128.915550187536	0.115510582813446	0.316772742841034	0.364648112642104	0.715374095414784	0.999600152373635	1	16102
gene:AT3G53180	1042	1326	1248	1367	1236.00363799989	0.124049945405776	0.155378327720338	0.798373539127349	0.424653754042537	0.999600152373635	1	8799
gene:AT3G53190	526	542	507	628	547.616950073352	0.0511040398324005	0.191312433520244	0.267123463394724	0.789374102601365	0.999600152373635	1	18353
gene:AT3G53200	3	0	0	2	1.27854401944857	-0.803922239304704	3.26057236225306	-0.246558625292767	0.805249828294023	1	1	18718
gene:AT3G53210	163	208	158	212	183.170397902606	-0.0325937356157789	0.272016893804707	-0.119822468229416	0.904623783098707	0.999600152373635	1	21156
gene:AT3G53220	40	42	43	37	40.5416508370982	-0.0546210717677366	0.527227950506135	-0.103600485739234	0.917486402175065	0.999600152373635	1	21482
gene:AT3G53230	618	778	549	420	590.81704405917	-0.528895136850834	0.230876081373591	-2.29081823333187	0.0219739286338689	0.452624704969168	0.603009352260395	1006
gene:AT3G53232	49	20	40	30	35.5192264849471	-0.0376698228506199	0.662923770257669	-0.0568237624606193	0.954685584811675	0.999600152373635	1	22363
gene:AT3G53240	219	249	255	299	253.65502114259	0.214820618062515	0.235174896260635	0.913450463796261	0.36100567515815	0.999600152373635	1	7399
gene:AT3G53235	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53250	44	34	21	16	29.1323539596809	-1.10745622152471	0.644702472739932	-1.71777877137359	0.0858369750400991	0.863438765732914	1	2092
gene:AT3G53260	1279	1616	1337	1411	1401.54434087986	-0.0927536610725203	0.154552632458667	-0.600142874287993	0.548411021125875	0.999600152373635	1	11567
gene:AT3G53270	196	284	197	255	229.965462301045	-0.107196449998658	0.256946700201863	-0.417193331980689	0.676537002073245	0.999600152373635	1	15131
gene:AT3G53280	457	505	416	358	434.176184519509	-0.329295340944461	0.224060443232751	-1.46967191617305	0.141650632364088	0.986312977638073	1	3070
gene:AT3G53290	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53294	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53300	0	0	0	2	0.458132912561147	2.31885549107214	4.89987993491925	0.473247410522592	0.63603667675334	1	1	14126
gene:AT3G53305	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53310	166	146	111	127	137.709051618625	-0.431561552500159	0.317227384894945	-1.36041707951247	0.173697976686762	0.999600152373635	1	3670
gene:AT3G53320	126	168	112	157	138.991120065916	-0.156505933637751	0.307497952466024	-0.508965774837293	0.610776214136373	0.999600152373635	1	13251
gene:AT3G53330	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53340	218	223	242	201	221.472105674332	-0.0116363708380359	0.278002708445344	-0.0418570412608898	0.966612662470389	0.999600152373635	1	22648
gene:AT3G53342	0	0	1	0	0.265651480737955	1.49290409741114	4.98485846249085	0.2994877605141	0.764567909425207	1	1	17494
gene:AT3G53350	95	98	42	104	83.603473586076	-0.468627143382116	0.446759386855939	-1.04894750321884	0.294202280571548	0.999600152373635	1	5996
gene:AT3G53360	69	86	68	78	74.6717793362333	-0.109257632413164	0.38974727071039	-0.280329435569929	0.779224769434595	0.999600152373635	1	17989
gene:AT3G53370	167	153	138	160	154.331698945519	-0.142019569149357	0.298812489689686	-0.475279896422146	0.63458748624219	0.999600152373635	1	14030
gene:AT3G53380	239	264	219	325	258.982547194456	0.0720039057645076	0.250310727479842	0.287658089964627	0.773608473920944	0.999600152373635	1	17758
gene:AT3G53390	324	428	317	380	358.753257764391	-0.131298993240214	0.212107080625822	-0.619022207334222	0.535901729329783	0.999600152373635	1	11312
gene:AT3G53400	341	413	245	300	322.484186805286	-0.495517103844693	0.216953170644124	-2.28398184904846	0.0223725977029485	0.457515130535799	0.609570630024671	1015
gene:AT3G53410	184	183	256	195	205.276584146555	0.282083885791688	0.299626896539452	0.94145048074663	0.346474054571381	0.999600152373635	1	7102
gene:AT3G53420	5134	6470	5965	7393	6177.03036345714	0.177323827697961	0.132524549197188	1.33804513029594	0.180881725572986	0.999600152373635	1	3802
gene:AT3G53430	2592	3232	3002	3403	3032.6079710855	0.115391851556916	0.135634559140426	0.850755532278819	0.394905168027034	0.999600152373635	1	8172
gene:AT3G53440	92	79	106	125	100.205083614852	0.391251198302399	0.359303010846162	1.08891711589335	0.276190437710109	0.999600152373635	1	5664
gene:AT3G53450	8	6	4	4	5.55297234612905	-0.850340513221131	1.35308033517894	-0.628447913337441	0.529710557920569	1	1	11163
gene:AT3G53460	13224	15184	16105	16770	15244.4921986458	0.188575557520011	0.131518086818596	1.43383744457989	0.15161865666684	0.999600152373635	1	3246
gene:AT3G53470	356	371	331	311	342.247637177788	-0.202404169635211	0.229054625082033	-0.883650219080808	0.37688506079617	0.999600152373635	1	7788
gene:AT3G53480	600	925	795	1023	823.337187152268	0.237036323346602	0.194519146458274	1.21857579401547	0.223005241028822	0.999600152373635	1	4604
gene:AT3G53490	83	101	80	123	95.462016919077	0.104672467033749	0.362882777881135	0.288447050711331	0.773004556148186	0.999600152373635	1	17745
gene:AT3G53500	821	1069	964	1085	976.143462739608	0.0972921163749277	0.162941120570556	0.597099836028186	0.550440727380134	0.999600152373635	1	11609
gene:AT3G53510	224	236	246	332	257.186971150917	0.290382901714409	0.243645609289975	1.19182489091691	0.233329913738337	0.999600152373635	1	4814
gene:AT3G53520	752	880	778	1079	862.818797266068	0.150907873082085	0.176435675284692	0.855313829465521	0.392377433499279	0.999600152373635	1	8114
gene:AT3G53530	189	182	195	149	179.671082403053	-0.126679463965407	0.311969431885258	-0.406063706946774	0.684695791608471	0.999600152373635	1	15346
gene:AT3G53540	542	747	504	565	584.130871039328	-0.286046186046238	0.188826153368368	-1.51486529245878	0.129806521404998	0.976281395813956	1	2837
gene:AT3G53550	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53560	828	815	784	787	803.290391122203	-0.0939092365559079	0.187028317680536	-0.50211239517384	0.615588461581846	0.999600152373635	1	13385
gene:AT3G53570	270	414	263	299	307.851507080346	-0.294692824459912	0.238460694908116	-1.23581299036918	0.216528085185544	0.999600152373635	1	4474
gene:AT3G53580	877	1069	994	973	973.771904720221	-0.00046417594664665	0.171523988746162	-0.00270618675579883	0.99784077800439	0.999675587179143	1	23487
gene:AT3G53590	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53600	8	2	6	0	4.24378438491258	-0.743292496060765	1.87689604760746	-0.396022196865011	0.692088653360994	1	1	15529
gene:AT3G53610	329	440	358	425	384.092986144795	0.00538179629841678	0.208316066847617	0.0258347633951517	0.97938913391608	0.999600152373635	1	22976
gene:AT3G53611	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53620	242	278	369	349	308.383063204265	0.447612042787387	0.232038003180214	1.92904626247687	0.0537251192680082	0.710696587557312	0.937581355289378	1581
gene:AT3G53630	552	651	569	659	603.483765525612	0.00354111714683999	0.17761818243911	0.0199366815841275	0.984093883281437	0.999600152373635	1	23074
gene:AT3G53640	16	21	22	44	25.1509643182228	0.789800102465256	0.680226643330569	1.16108375084837	0.245607842096748	0.999600152373635	1	5049
gene:AT3G53650	120	111	60	76	91.8118302546678	-0.806870275014318	0.369970683842663	-2.18090327221023	0.0291905716465527	0.525662833590489	0.697702719463331	1157
gene:AT3G53670	409	524	387	603	473.857064870108	0.0497248260170824	0.219832380443867	0.226194275459704	0.821050322765781	0.999600152373635	1	19075
gene:AT3G53680	69	89	67	77	74.8702302223923	-0.155182959938901	0.390082047317583	-0.397821332732494	0.690761891123883	0.999600152373635	1	15495
gene:AT3G53690	19	10	13	13	13.9378329354531	-0.21636428930996	0.90122177932835	-0.240078851036211	0.810269129239358	0.999600152373635	1	18831
gene:AT3G53700	586	598	516	520	554.616009625421	-0.220102068514063	0.197089642251342	-1.11676121586021	0.264096435882619	0.999600152373635	1	5408
gene:AT3G53710	871	1040	918	1165	989.221697618849	0.0943965500541909	0.161735396040443	0.583648059516831	0.559457119041328	0.999600152373635	1	11807
gene:AT3G53720	588	624	586	523	580.45321651805	-0.14747413774709	0.207160127244883	-0.711884761360288	0.476536139252986	0.999600152373635	1	9969
gene:AT3G53730	862	745	843	1078	878.746220600636	0.208733743659721	0.200966887998291	1.03864743957968	0.298968734113682	0.999600152373635	1	6087
gene:AT3G53740	1857	2125	2072	2439	2107.95201320479	0.151257034833937	0.139902540293512	1.08116003123749	0.279625933718995	0.999600152373635	1	5750
gene:AT3G53750	282	325	248	296	285.89717150705	-0.186788578490509	0.225164976568452	-0.829563200002038	0.40678579031934	0.999600152373635	1	8401
gene:AT3G53760	315	340	250	337	308.310565467679	-0.19593580381219	0.227997072930111	-0.859378593304359	0.39013167607522	0.999600152373635	1	8065
gene:AT3G53770	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53780	289	382	320	423	349.200018290927	0.120725482907013	0.218906436104915	0.551493528719974	0.581295401587596	0.999600152373635	1	12306
gene:AT3G53790	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53800	716	985	723	798	798.256267139205	-0.176610387363634	0.176284171470976	-1.00185051153451	0.316415797231811	0.999600152373635	1	6431
gene:AT3G53810	323	337	214	209	270.921199885721	-0.666937806664742	0.242265280416028	-2.75292359482733	0.00590656793666883	0.214167506755473	0.288741777458319	565
gene:AT3G53820	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53830	17	21	22	18	19.4687068238904	0.0651022645628421	0.740078278296177	0.0879667279422412	0.929903120851257	0.999600152373635	1	21777
gene:AT3G53840	13	14	12	4	10.8939862319852	-0.738637723775469	1.04489015495855	-0.706904663873274	0.479625725469456	0.999600152373635	1	10042
gene:AT3G53850	171	210	195	224	198.398175665762	0.113455738442428	0.257845596799163	0.440014256015389	0.659926782152657	0.999600152373635	1	14751
gene:AT3G53860	63	58	45	53	54.7247359754806	-0.343513921518016	0.457701847102332	-0.750518975819674	0.452942199498838	0.999600152373635	1	9447
gene:AT3G53870	3156	3876	3511	3919	3589.06039502551	0.0575647076444073	0.133424233635315	0.431441171337341	0.666147619087152	0.999600152373635	1	14889
gene:AT3G53880	112	121	90	136	113.648161845866	-0.0863636830775747	0.337990406296991	-0.255521107902948	0.798320642822678	0.999600152373635	1	18556
gene:AT3G53890	1001	963	1132	1219	1076.20051797282	0.225481110224464	0.175971096378762	1.28135310209772	0.20006966886675	0.999600152373635	1	4178
gene:AT3G53900	217	220	227	249	227.51588417259	0.0918899867860562	0.251284332789909	0.365681321098847	0.714602885792866	0.999600152373635	1	16084
gene:AT3G53910	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G53920	1027	1269	939	1021	1057.38807340398	-0.248703496961201	0.158620275638915	-1.56791744283279	0.116900400476984	0.95013062925587	1	2624
gene:AT3G53930	242	384	271	318	299.740123032855	-0.0989069166624158	0.244640129935573	-0.404295553180352	0.685995395091073	0.999600152373635	1	15374
gene:AT3G53940	88	107	75	112	94.3677179874685	-0.0961279363604284	0.361731393685242	-0.265743969250491	0.790436397940119	0.999600152373635	1	18379
gene:AT3G53950	244	381	422	427	364.675512273616	0.437100713758471	0.234171810333191	1.86658126414337	0.0619600860139197	0.763837455549402	1	1704
gene:AT3G53960	688	717	604	437	614.370498345956	-0.442654408705785	0.243159803957259	-1.82042591539345	0.0686941688415884	0.798727476848462	1	1809
gene:AT3G53970	425	453	415	474	439.716263892107	-0.0129191144896349	0.198632411254677	-0.0650403144584025	0.948141901893932	0.999600152373635	1	22172
gene:AT3G53980	583	689	326	507	521.370074216395	-0.650549798924315	0.212846305401396	-3.05642983888057	0.00223989895109894	0.116980158553803	0.158831808955491	390
gene:AT3G53990	2312	2510	2499	2184	2376.35893264739	-0.0586574422816968	0.175874488078866	-0.333518766265823	0.73874272613256	0.999600152373635	1	16710
gene:AT3G54000	140	204	94	115	136.735213292455	-0.736339328378118	0.31099128113785	-2.36771695233387	0.0178982229092122	0.404607107896596	0.540956671644002	915
gene:AT3G54010	491	729	544	707	609.178365304536	0.0170925358123751	0.200291639937147	0.0853382388687758	0.931992492176746	0.999600152373635	1	21820
gene:AT3G54020	97	135	159	130	129.73644758616	0.315325969202223	0.334731537357815	0.942026471993739	0.346179086997443	0.999600152373635	1	7098
gene:AT3G54030	210	285	327	386	298.567502009601	0.506567113471303	0.227185988477111	2.22974628350525	0.0257642913332808	0.498354307574799	0.66218538738093	1076
gene:AT3G54040	128	238	171	309	206.203538729504	0.36786068247652	0.330821430425491	1.11196146514266	0.266154719136761	0.999600152373635	1	5441
gene:AT3G54050	7717	9698	7482	8710	8333.92779942727	-0.127675435160253	0.1277118869567	-0.999714577888432	0.317448655165508	0.999600152373635	1	6452
gene:AT3G54060	30	10	8	8	14.4724173089477	-1.4036644894704	0.966364287225636	-1.45252107101373	0.146356774658009	0.9912420502909	1	3166
gene:AT3G54065	16	13	23	28	19.9031023033314	0.769141246425337	0.738907040632884	1.04091746881523	0.297913853498816	0.999600152373635	1	6069
gene:AT3G54070	2	2	0	2	1.46718619927114	-1.1083885432695	2.71717388114876	-0.407919622280815	0.683332686267329	1	1	15310
gene:AT3G54080	468	425	488	590	490.97018109692	0.229176076334299	0.211925445957009	1.08139952377776	0.279519433404472	0.999600152373635	1	5745
gene:AT3G54085	11	15	36	29	22.6803987131781	1.31863375741243	0.710162250614156	1.85680632316356	0.0633387137936151	0.771580695304039	1	1726
gene:AT3G54090	829	833	783	879	828.531336927305	-0.0335468862067538	0.176000440042212	-0.190606831430125	0.848833637616156	0.999600152373635	1	19792
gene:AT3G54100	407	519	353	491	437.467249311706	-0.16426714390601	0.207966922640491	-0.789871494083589	0.42960282056321	0.999600152373635	1	8968
gene:AT3G54110	661	718	744	917	754.360960976351	0.234774511859092	0.172594822872157	1.36026392884909	0.173746418709208	0.999600152373635	1	3672
gene:AT3G54120	64	57	55	44	55.3620667709049	-0.313949675050692	0.474150752792286	-0.662130500061076	0.507887590449425	0.999600152373635	1	10661
gene:AT3G54130	157	201	177	170	175.338768738321	-0.0584610906829132	0.279867876253118	-0.208888177755848	0.834535533367721	0.999600152373635	1	19426
gene:AT3G54140	833	990	875	765	864.227413694687	-0.164351594538927	0.192852943161568	-0.85221201110339	0.394096431364641	0.999600152373635	1	8155
gene:AT3G54150	46	95	74	84	73.4297749417402	0.166527780934442	0.434329818548573	0.383413189292272	0.701413425541179	0.999600152373635	1	15770
gene:AT3G54160	18	24	28	18	22.0292549004581	0.13661094135387	0.718366329013059	0.19016890942196	0.849176773214682	0.999600152373635	1	19802
gene:AT3G54170	194	242	236	317	244.27668607681	0.312834893637735	0.24484913074205	1.27766389322945	0.20136796150634	0.999600152373635	1	4211
gene:AT3G54180	72	82	48	99	74.0653313126836	-0.120178684468985	0.436101604614188	-0.275574965093983	0.782874540317013	0.999600152373635	1	18168
gene:AT3G54190	772	929	810	1043	879.864417048065	0.0932816007090931	0.167022804905986	0.55849619314919	0.576505603320858	0.999600152373635	1	12210
gene:AT3G54200	223	244	229	191	221.947505468988	-0.167980924761303	0.273746557188506	-0.613636666289208	0.539455448429232	0.999600152373635	1	11395
gene:AT3G54210	4251	5095	4979	5215	4857.01454858685	0.105357851181393	0.135534139800435	0.77735285985159	0.436950616370011	0.999600152373635	1	9103
gene:AT3G54220	640	735	685	802	710.529960057007	0.0848734322770696	0.170666439401196	0.49730592947775	0.618973331014181	0.999600152373635	1	13451
gene:AT3G54230	676	873	688	819	756.951743404807	-0.0621361983486542	0.171249877625002	-0.362839373729179	0.716724877359368	0.999600152373635	1	16136
gene:AT3G54240	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G54250	127	161	159	123	142.344556595276	-0.0342453742365511	0.326835326947552	-0.104778680310916	0.916551427561814	0.999600152373635	1	21456
gene:AT3G54260	521	592	497	629	555.374963597067	-0.0155988671124851	0.185366689187939	-0.0841514037976357	0.932936055224369	0.999600152373635	1	21840
gene:AT3G54270	50	77	54	60	59.5540189130319	-0.16688789729671	0.441320672247453	-0.378155631021821	0.705314983659753	0.999600152373635	1	15868
gene:AT3G54280	868	1041	951	929	943.339157968491	-0.0388659924683156	0.172464922261618	-0.225355927214918	0.821702394776751	0.999600152373635	1	19093
gene:AT3G54290	397	414	401	334	387.259474250238	-0.159074456044405	0.238423521086217	-0.667192797588463	0.504648991106968	0.999600152373635	1	10578
gene:AT3G54300	436	469	457	475	457.80776698825	0.0164683051239892	0.199777190965904	0.0824333601066593	0.934302108783777	0.999600152373635	1	21869
gene:AT3G54310	4	0	0	4	2.0101473009722	-0.224241428363418	2.74471272143272	-0.0816994167048438	0.934885742212617	1	1	21884.5
gene:AT3G54320	168	207	147	147	166.495207526671	-0.368465595205675	0.281538019300445	-1.30875963438694	0.190615784224856	0.999600152373635	1	4003
gene:AT3G54340	2	2	4	4	2.98792503478411	0.973327363695141	1.80457703216587	0.539365926943525	0.589634386880981	1	1	12505
gene:AT3G54350	639	845	687	768	728.415723319158	-0.0466188047996102	0.175028702485616	-0.266349485184816	0.789970065355132	0.999600152373635	1	18368
gene:AT3G54360	1603	1786	1601	1834	1696.45540899193	-0.00938887239106542	0.145435942492321	-0.0645567541982351	0.948526917994468	0.999600152373635	1	22183
gene:AT3G54363	36	47	67	62	52.7053476779361	0.624982106813791	0.466946920598525	1.33844357729718	0.180751881515695	0.999600152373635	1	3799
gene:AT3G54380	230	339	275	313	285.978219899191	0.0337206250906478	0.238202115221752	0.14156307998884	0.887425131067544	0.999600152373635	1	20741
gene:AT3G54390	119	152	87	136	121.928244492558	-0.316348696159921	0.33174255100889	-0.9535969841609	0.340287682926549	0.999600152373635	1	6982
gene:AT3G54400	874	839	829	1215	931.41013860119	0.205235532555356	0.196782938070328	1.04295389919428	0.296969644614634	0.999600152373635	1	6048
gene:AT3G54410	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G54420	15	19	19	19	17.8917655512471	0.144111213896577	0.762509413608062	0.188995980016388	0.850095967495367	0.999600152373635	1	19820
gene:AT3G54430	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G54440	1576	1782	1717	1914	1737.28837220042	0.0861481152998979	0.14486868414796	0.594663476144449	0.552068440585493	0.999600152373635	1	11646
gene:AT3G54450	4	0	2	4	2.5414502624481	0.432468860887852	2.1988821163871	0.196676692063158	0.844080550868106	1	1	19673.5
gene:AT3G54460	429	564	420	629	503.290949952706	0.0466098703772701	0.212406618721639	0.219436996162312	0.826309653457525	0.999600152373635	1	19202
gene:AT3G54470	769	836	774	870	808.363822179567	0.00546298332752793	0.168667059757266	0.0323891537291863	0.974161712021659	0.999600152373635	1	22839
gene:AT3G54480	477	552	458	441	480.675114857489	-0.213271120150415	0.201734938589607	-1.05718484681663	0.290427234134135	0.999600152373635	1	5938
gene:AT3G54490	2	0	2	0	1.07824369940086	-0.0395976452759499	3.48855056058805	-0.0113507442670618	0.990943610866057	1	1	23270
gene:AT3G54500	187	248	269	243	235.564312240017	0.226747449167549	0.260577815785374	0.870171731557955	0.384206561834724	0.999600152373635	1	7946
gene:AT3G54510	1	6	2	4	3.10737680191581	-0.206732624654693	1.83362610112085	-0.112745245351995	0.910232529309637	1	1	21296
gene:AT3G54520	2	2	0	8	2.84158493695458	0.87646801800607	2.15303877525548	0.407084177061358	0.683946164328678	1	1	15332
gene:AT3G54530	11	7	0	45	14.9335585119607	1.15868066064625	2.69120471635769	0.430543486195439	0.666800340761053	0.999600152373635	1	14911
gene:AT3G54540	1572	1696	1947	2008	1798.95573858692	0.24993031616286	0.153953353655304	1.6234158609006	0.104500536390107	0.91663278912798	1	2421
gene:AT3G54550	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT3G54560	231	217	207	219	218.466277211711	-0.106579102299544	0.263538991718833	-0.40441492776618	0.685907624771651	0.999600152373635	1	15370
gene:AT3G54570	2	0	0	0	0.546940737924951	-2.58102410077932	4.88466878132809	-0.528392858620308	0.597226693091358	1	1	12754.5
gene:AT3G54580	2672	3538	2744	2516	2853.46879181535	-0.24674330299338	0.166807728599863	-1.47920785843961	0.139084769911788	0.985670859475951	1	3024
gene:AT3G54590	1443	1822	1233	1258	1431.31615210689	-0.40626612594926	0.15764477357465	-2.57709860426727	0.0099633524277267	0.290473509997592	0.389424000896343	703
gene:AT3G54600	878	1006	769	741	846.573828779322	-0.338044108659683	0.178054570645552	-1.89854215723907	0.0576246998519888	0.737550919909703	0.971741103968486	1638
gene:AT3G54610	162	224	191	250	204.064852126939	0.168554310508839	0.264256731655979	0.637843015209431	0.523575875384734	0.999600152373635	1	11012
gene:AT3G54620	964	1261	1288	1346	1205.46995503293	0.228283491360108	0.161902540852967	1.4100056129905	0.158538025526301	0.999600152373635	1	3356
gene:AT3G54630	124	116	88	120	111.578158639488	-0.251705841305985	0.341438821588137	-0.737191629631404	0.46100582294527	0.999600152373635	1	9616
gene:AT3G54640	453	718	496	721	586.700531578151	0.034670399642783	0.22211100089493	0.156094923272998	0.875958199954908	0.999600152373635	1	20491
gene:AT3G54650	425	539	452	527	481.556730460039	-0.000296107214853688	0.191174485742299	-0.00154888458940508	0.998764169393783	0.999675587179143	1	23504
gene:AT3G54660	2052	2429	2503	2322	2319.21485538103	0.0922323995881843	0.162249142635962	0.568461552953324	0.569721604918945	0.999600152373635	1	12055
gene:AT3G54670	713	985	849	1064	891.839619975932	0.150734582939195	0.174317437921348	0.864713162014267	0.38719624347791	0.999600152373635	1	7999
gene:AT3G54680	274	251	269	258	263.485400007139	-0.0252761533866111	0.257589332939635	-0.0981257767864729	0.921832419379729	0.999600152373635	1	21588
gene:AT3G54690	348	436	450	582	448.768067921454	0.368307657611077	0.199161286071326	1.84929342884025	0.0644154540944892	0.77841385535284	1	1739
gene:AT3G54700	2	0	0	0	0.546940737924951	-2.58102410077932	4.88466878132809	-0.528392858620308	0.597226693091358	1	1	12754.5
gene:AT3G54710	101	105	76	90	92.686909677761	-0.344965100588259	0.357126437479813	-0.965946691100849	0.33407085691229	0.999600152373635	1	6835
gene:AT3G54720	230	311	251	333	277.714337804101	0.0850424785740995	0.237143736579711	0.358611531557419	0.719885718928284	0.999600152373635	1	16204
gene:AT3G54730	0	0	1	0	0.265651480737955	1.49290409741114	4.98485846249085	0.2994877605141	0.764567909425207	1	1	17494
gene:AT3G54740	251	313	271	342	291.293955822382	0.093000444458394	0.226135264986653	0.411260244897598	0.680881717147759	0.999600152373635	1	15229
gene:AT3G54750	223	256	225	318	252.74901478638	0.144217686046366	0.24591108008353	0.586462740911794	0.557564592759514	0.999600152373635	1	11772
gene:AT3G54760	1307	1588	1312	1492	1414.64503146809	-0.0696220236356387	0.148060737855177	-0.470226102099655	0.638193487357218	0.999600152373635	1	14242
gene:AT3G54770	70	91	37	69	65.8037370677566	-0.643891147590072	0.443672708828786	-1.45127508358543	0.146703276562591	0.991750794009728	1	3172
gene:AT3G54780	95	106	81	126	100.851793568169	0.000467580032111208	0.356361298852396	0.00131209543128553	0.998953099613467	0.999675587179143	1	23508
gene:AT3G54790	529	684	587	716	622.657318755704	0.0796121099696197	0.180357297374132	0.441413300868402	0.658913814775741	0.999600152373635	1	14730
gene:AT3G54800	0	0	2	0	0.53130296147591	2.5131599918114	4.88552650583846	0.514409243058664	0.606965898305344	1	1	13101.5
gene:AT3G54810	1322	1640	887	1768	1381.08247589075	-0.2082006838321	0.234775242022896	-0.886808515404684	0.375182002239839	0.999600152373635	1	7728
gene:AT3G54820	162	171	136	204	166.670981154641	-0.0135456580232286	0.293189385654333	-0.0462010519002853	0.963150004076532	0.999600152373635	1	22553
gene:AT3G54826	335	334	295	354	328.242081590551	-0.0804924947418265	0.223459088404718	-0.360211326898652	0.718689104839286	0.999600152373635	1	16179
